Wavelength (Angstroms)     Irradiance (Watts/m2/Angstrom)
      4034.6600                     1.949934e-01
      4034.6700                     1.883749e-01
      4034.6800                     1.783516e-01
      4034.6900                     1.646618e-01
      4034.7000                     1.486148e-01
      4034.7100                     1.334250e-01
      4034.7200                     1.230206e-01
      4034.7300                     1.197828e-01
      4034.7400                     1.229734e-01
      4034.7500                     1.286639e-01
      4034.7600                     1.325211e-01
      4034.7700                     1.324261e-01
      4034.7800                     1.298072e-01
      4034.7900                     1.281646e-01
      4034.8000                     1.309028e-01
      4034.8100                     1.395933e-01
      4034.8200                     1.530219e-01
      4034.8300                     1.682124e-01
      4034.8400                     1.820935e-01
      4034.8500                     1.928079e-01
      4034.8600                     1.998319e-01
      4034.8700                     2.033798e-01
      4034.8800                     2.042372e-01
      4034.8900                     2.032375e-01
      4034.9000                     2.014044e-01
      4034.9100                     1.996190e-01
      4034.9200                     1.987145e-01
      4034.9300                     1.988814e-01
      4034.9400                     2.000722e-01
      4034.9500                     2.019296e-01
      4034.9600                     2.040013e-01
      4034.9700                     2.056444e-01
      4034.9800                     2.063828e-01
      4034.9900                     2.057640e-01
      4035.0000                     2.035023e-01
      4035.0100                     1.996216e-01
      4035.0200                     1.948361e-01
      4035.0300                     1.903601e-01
      4035.0400                     1.875269e-01
      4035.0500                     1.872176e-01
      4035.0600                     1.891227e-01
      4035.0700                     1.920516e-01
      4035.0800                     1.945995e-01
      4035.0900                     1.959331e-01
      4035.1000                     1.961714e-01
      4035.1100                     1.960526e-01
      4035.1200                     1.964815e-01
      4035.1300                     1.978151e-01
      4035.1400                     1.995773e-01
      4035.1500                     2.009347e-01
      4035.1600                     2.012445e-01
      4035.1700                     2.001733e-01
      4035.1800                     1.976973e-01
      4035.1900                     1.941498e-01
      4035.2000                     1.901737e-01
      4035.2100                     1.869119e-01
      4035.2200                     1.855312e-01
      4035.2300                     1.866981e-01
      4035.2400                     1.899366e-01
      4035.2500                     1.938417e-01
      4035.2600                     1.968659e-01
      4035.2700                     1.978662e-01
      4035.2800                     1.961283e-01
      4035.2900                     1.913902e-01
      4035.3000                     1.834377e-01
      4035.3100                     1.723898e-01
      4035.3200                     1.589131e-01
      4035.3300                     1.445554e-01
      4035.3400                     1.311262e-01
      4035.3500                     1.206258e-01
      4035.3600                     1.146971e-01
      4035.3700                     1.141257e-01
      4035.3800                     1.186976e-01
      4035.3900                     1.273649e-01
      4035.4000                     1.383896e-01
      4035.4100                     1.496524e-01
      4035.4200                     1.592723e-01
      4035.4300                     1.657729e-01
      4035.4400                     1.684400e-01
      4035.4500                     1.670591e-01
      4035.4600                     1.617018e-01
      4035.4700                     1.527252e-01
      4035.4800                     1.409388e-01
      4035.4900                     1.274380e-01
      4035.5000                     1.136276e-01
      4035.5100                     1.007220e-01
      4035.5200                     8.960221e-02
      4035.5300                     8.014919e-02
      4035.5400                     7.152956e-02
      4035.5500                     6.267178e-02
      4035.5600                     5.281390e-02
      4035.5700                     4.200353e-02
      4035.5800                     3.143126e-02
      4035.5900                     2.254957e-02
      4035.6000                     1.628715e-02
      4035.6100                     1.259636e-02
      4035.6200                     1.078669e-02
      4035.6300                     1.021522e-02
      4035.6400                     1.064385e-02
      4035.6500                     1.238212e-02
      4035.6600                     1.623965e-02
      4035.6700                     2.362134e-02
      4035.6800                     3.550349e-02
      4035.6900                     5.133844e-02
      4035.7000                     6.922126e-02
      4035.7100                     8.731843e-02
      4035.7200                     1.047727e-01
      4035.7300                     1.209888e-01
      4035.7400                     1.353000e-01
      4035.7500                     1.476587e-01
      4035.7600                     1.578266e-01
      4035.7700                     1.660182e-01
      4035.7800                     1.724715e-01
      4035.7900                     1.773770e-01
      4035.8000                     1.807586e-01
      4035.8100                     1.826876e-01
      4035.8200                     1.831879e-01
      4035.8300                     1.825452e-01
      4035.8400                     1.813310e-01
      4035.8500                     1.802121e-01
      4035.8600                     1.798313e-01
      4035.8700                     1.804268e-01
      4035.8800                     1.818558e-01
      4035.8900                     1.838087e-01
      4035.9000                     1.859044e-01
      4035.9100                     1.876430e-01
      4035.9200                     1.884766e-01
      4035.9300                     1.882149e-01
      4035.9400                     1.869055e-01
      4035.9500                     1.848102e-01
      4035.9600                     1.824054e-01
      4035.9700                     1.803101e-01
      4035.9800                     1.789054e-01
      4035.9900                     1.782626e-01
      4036.0000                     1.773580e-01
      4036.0100                     1.776201e-01
      4036.0200                     1.789301e-01
      4036.0300                     1.812878e-01
      4036.0400                     1.846694e-01
      4036.0500                     1.887655e-01
      4036.0600                     1.929569e-01
      4036.0700                     1.968148e-01
      4036.0800                     1.999584e-01
      4036.0900                     2.023399e-01
      4036.1000                     2.040071e-01
      4036.1100                     2.051504e-01
      4036.1200                     2.059127e-01
      4036.1300                     2.063416e-01
      4036.1400                     2.063895e-01
      4036.1500                     2.060564e-01
      4036.1600                     2.052708e-01
      4036.1700                     2.039137e-01
      4036.1800                     2.020089e-01
      4036.1900                     1.993897e-01
      4036.2000                     1.960084e-01
      4036.2100                     1.920080e-01
      4036.2200                     1.877218e-01
      4036.2300                     1.836261e-01
      4036.2400                     1.804591e-01
      4036.2500                     1.786734e-01
      4036.2600                     1.784831e-01
      4036.2700                     1.797931e-01
      4036.2800                     1.821747e-01
      4036.2900                     1.851754e-01
      4036.3000                     1.881047e-01
      4036.3100                     1.902482e-01
      4036.3200                     1.909629e-01
      4036.3300                     1.895343e-01
      4036.3400                     1.856052e-01
      4036.3500                     1.793186e-01
      4036.3600                     1.716031e-01
      4036.3700                     1.643639e-01
      4036.3800                     1.603872e-01
      4036.3900                     1.610065e-01
      4036.4000                     1.661744e-01
      4036.4100                     1.743667e-01
      4036.4200                     1.834877e-01
      4036.4300                     1.917038e-01
      4036.4400                     1.981815e-01
      4036.4500                     2.026588e-01
      4036.4600                     2.053977e-01
      4036.4700                     2.069459e-01
      4036.4800                     2.077558e-01
      4036.4900                     2.080657e-01
      4036.5000                     2.081374e-01
      4036.5100                     2.081138e-01
      4036.5200                     2.080665e-01
      4036.5300                     2.080191e-01
      4036.5400                     2.080670e-01
      4036.5500                     2.080911e-01
      4036.5600                     2.080199e-01
      4036.5700                     2.077582e-01
      4036.5800                     2.071869e-01
      4036.5900                     2.061394e-01
      4036.6000                     2.042583e-01
      4036.6100                     2.010674e-01
      4036.6200                     1.959236e-01
      4036.6300                     1.881365e-01
      4036.6400                     1.772295e-01
      4036.6500                     1.637506e-01
      4036.6600                     1.488903e-01
      4036.6700                     1.341968e-01
      4036.6800                     1.205510e-01
      4036.6900                     1.081436e-01
      4036.7000                     9.652201e-02
      4036.7100                     8.532909e-02
      4036.7200                     7.475533e-02
      4036.7300                     6.580097e-02
      4036.7400                     5.963295e-02
      4036.7500                     5.672758e-02
      4036.7600                     5.687055e-02
      4036.7700                     5.918069e-02
      4036.7800                     6.225293e-02
      4036.7900                     6.439637e-02
      4036.8000                     6.408686e-02
      4036.8100                     6.046702e-02
      4036.8200                     5.396551e-02
      4036.8300                     4.636848e-02
      4036.8400                     3.931919e-02
      4036.8500                     3.400841e-02
      4036.8600                     3.091244e-02
      4036.8700                     3.036472e-02
      4036.8800                     3.293684e-02
      4036.8900                     3.993865e-02
      4036.9000                     5.258476e-02
      4036.9100                     7.111336e-02
      4036.9200                     9.247606e-02
      4036.9300                     1.128862e-01
      4036.9400                     1.294382e-01
      4036.9500                     1.415606e-01
      4036.9600                     1.506584e-01
      4036.9700                     1.586845e-01
      4036.9800                     1.670202e-01
      4036.9900                     1.756418e-01
      4037.0000                     1.837394e-01
      4037.0100                     1.905986e-01
      4037.0200                     1.959098e-01
      4037.0300                     1.997682e-01
      4037.0400                     2.023882e-01
      4037.0500                     2.037698e-01
      4037.0600                     2.037701e-01
      4037.0700                     2.021032e-01
      4037.0800                     1.986978e-01
      4037.0900                     1.939586e-01
      4037.1000                     1.890289e-01
      4037.1100                     1.852662e-01
      4037.1200                     1.839089e-01
      4037.1300                     1.856001e-01
      4037.1400                     1.899349e-01
      4037.1500                     1.957940e-01
      4037.1600                     2.018197e-01
      4037.1700                     2.068929e-01
      4037.1800                     2.105847e-01
      4037.1900                     2.128952e-01
      4037.2000                     2.140386e-01
      4037.2100                     2.143009e-01
      4037.2200                     2.140392e-01
      4037.2300                     2.134440e-01
      4037.2400                     2.127774e-01
      4037.2500                     2.122299e-01
      4037.2600                     2.120158e-01
      4037.2700                     2.122305e-01
      4037.2800                     2.128023e-01
      4037.2900                     2.135409e-01
      4037.3000                     2.142795e-01
      4037.3100                     2.147561e-01
      4037.3200                     2.147088e-01
      4037.3300                     2.138993e-01
      4037.3400                     2.121847e-01
      4037.3500                     2.097080e-01
      4037.3600                     2.070646e-01
      4037.3700                     2.050404e-01
      4037.3800                     2.042786e-01
      4037.3900                     2.050648e-01
      4037.4000                     2.070419e-01
      4037.4100                     2.094953e-01
      4037.4200                     2.115438e-01
      4037.4300                     2.124015e-01
      4037.4400                     2.111633e-01
      4037.4500                     2.072099e-01
      4037.4600                     2.001126e-01
      4037.4700                     1.901334e-01
      4037.4800                     1.781535e-01
      4037.4900                     1.662689e-01
      4037.5000                     1.573853e-01
      4037.5100                     1.540748e-01
      4037.5200                     1.571951e-01
      4037.5300                     1.655791e-01
      4037.5400                     1.759399e-01
      4037.5500                     1.857529e-01
      4037.5600                     1.938035e-01
      4037.5700                     2.001154e-01
      4037.5800                     2.051412e-01
      4037.5900                     2.093095e-01
      4037.6000                     2.127872e-01
      4037.6100                     2.155503e-01
      4037.6200                     2.173131e-01
      4037.6300                     2.180041e-01
      4037.6400                     2.175042e-01
      4037.6500                     2.158134e-01
      4037.6600                     2.131461e-01
      4037.6700                     2.098833e-01
      4037.6800                     2.066920e-01
      4037.6900                     2.042152e-01
      4037.7000                     2.031436e-01
      4037.7100                     2.038584e-01
      4037.7200                     2.057879e-01
      4037.7300                     2.082415e-01
      4037.7400                     2.103615e-01
      4037.7500                     2.114813e-01
      4037.7600                     2.111719e-01
      4037.7700                     2.093858e-01
      4037.7800                     2.063850e-01
      4037.7900                     2.026219e-01
      4037.8000                     1.988827e-01
      4037.8100                     1.958342e-01
      4037.8200                     1.935956e-01
      4037.8300                     1.918332e-01
      4037.8400                     1.894993e-01
      4037.8500                     1.852837e-01
      4037.8600                     1.780907e-01
      4037.8700                     1.678252e-01
      4037.8800                     1.557256e-01
      4037.8900                     1.447216e-01
      4037.9000                     1.379335e-01
      4037.9100                     1.375287e-01
      4037.9200                     1.440314e-01
      4037.9300                     1.558933e-01
      4037.9400                     1.703991e-01
      4037.9500                     1.847620e-01
      4037.9600                     1.971242e-01
      4037.9700                     2.063423e-01
      4037.9800                     2.125117e-01
      4037.9900                     2.163706e-01
      4038.0000                     2.185384e-01
