Wavelength (Angstroms)     Irradiance (Watts/m2/Angstrom)
      3962.9700                     7.979269e-02
      3962.9800                     8.034942e-02
      3962.9900                     8.014136e-02
      3963.0000                     7.914533e-02
      3963.0100                     7.782481e-02
      3963.0200                     7.694462e-02
      3963.0300                     7.740865e-02
      3963.0400                     7.954137e-02
      3963.0500                     8.299519e-02
      3963.0600                     8.677353e-02
      3963.0700                     9.025062e-02
      3963.0800                     9.303244e-02
      3963.0900                     9.523487e-02
      3963.1000                     9.695061e-02
      3963.1100                     9.817964e-02
      3963.1200                     9.889878e-02
      3963.1300                     9.889942e-02
      3963.1400                     9.776434e-02
      3963.1500                     9.514586e-02
      3963.1600                     9.085851e-02
      3963.1700                     8.508769e-02
      3963.1800                     7.871415e-02
      3963.1900                     7.312861e-02
      3963.2000                     6.946683e-02
      3963.2100                     6.798383e-02
      3963.2200                     6.770612e-02
      3963.2300                     6.745159e-02
      3963.2400                     6.654803e-02
      3963.2500                     6.501861e-02
      3963.2600                     6.335009e-02
      3963.2700                     6.205243e-02
      3963.2800                     6.158923e-02
      3963.2900                     6.242411e-02
      3963.3000                     6.485845e-02
      3963.3100                     6.884590e-02
      3963.3200                     7.436333e-02
      3963.3300                     8.106304e-02
      3963.3400                     8.829600e-02
      3963.3500                     9.536679e-02
      3963.3600                     1.013250e-01
      3963.3700                     1.059387e-01
      3963.3800                     1.089994e-01
      3963.3900                     1.105532e-01
      3963.4000                     1.104149e-01
      3963.4100                     1.083060e-01
      3963.4200                     1.037167e-01
      3963.4300                     9.632220e-02
      3963.4400                     8.635439e-02
      3963.4500                     7.506506e-02
      3963.4600                     6.414650e-02
      3963.4700                     5.561563e-02
      3963.4800                     5.088666e-02
      3963.4900                     5.016831e-02
      3963.5000                     5.271879e-02
      3963.5100                     5.728627e-02
      3963.5200                     6.305936e-02
      3963.5300                     6.992215e-02
      3963.5400                     7.771239e-02
      3963.5500                     8.592004e-02
      3963.5600                     9.391914e-02
      3963.5700                     1.007823e-01
      3963.5800                     1.062081e-01
      3963.5900                     1.102198e-01
      3963.6000                     1.131418e-01
      3963.6100                     1.153219e-01
      3963.6200                     1.169688e-01
      3963.6300                     1.182679e-01
      3963.6400                     1.191497e-01
      3963.6500                     1.196606e-01
      3963.6600                     1.198236e-01
      3963.6700                     1.197085e-01
      3963.6800                     1.193383e-01
      3963.6900                     1.187362e-01
      3963.7000                     1.178791e-01
      3963.7100                     1.165350e-01
      3963.7200                     1.144490e-01
      3963.7300                     1.115746e-01
      3963.7400                     1.080045e-01
      3963.7500                     1.042953e-01
      3963.7600                     1.015135e-01
      3963.7700                     1.002852e-01
      3963.7800                     1.003322e-01
      3963.7900                     1.003097e-01
      3963.8000                     9.859446e-02
      3963.8100                     9.474590e-02
      3963.8200                     8.987701e-02
      3963.8300                     8.623704e-02
      3963.8400                     8.598253e-02
      3963.8500                     8.976281e-02
      3963.8600                     9.634898e-02
      3963.8700                     1.035149e-01
      3963.8800                     1.092665e-01
      3963.8900                     1.127919e-01
      3963.9000                     1.136275e-01
      3963.9100                     1.114484e-01
      3963.9200                     1.056981e-01
      3963.9300                     9.612144e-02
      3963.9400                     8.322849e-02
      3963.9500                     6.899035e-02
      3963.9600                     5.649129e-02
      3963.9700                     4.816632e-02
      3963.9800                     4.607949e-02
      3963.9900                     5.085706e-02
      3964.0000                     6.143238e-02
