Wavelength (Angstroms)     Irradiance (Watts/m2/Angstrom)
      4227.3100                     1.423056e-01
      4227.3200                     1.409266e-01
      4227.3300                     1.393783e-01
      4227.3400                     1.376606e-01
      4227.3500                     1.358220e-01
      4227.3600                     1.338382e-01
      4227.3700                     1.318302e-01
      4227.3800                     1.297738e-01
      4227.3900                     1.276206e-01
      4227.4000                     1.254433e-01
      4227.4100                     1.232175e-01
      4227.4200                     1.209918e-01
      4227.4300                     1.186934e-01
      4227.4400                     1.163467e-01
      4227.4500                     1.139032e-01
      4227.4600                     1.112420e-01
      4227.4700                     1.082904e-01
      4227.4800                     1.048550e-01
      4227.4900                     1.008873e-01
      4227.5000                     9.631473e-02
      4227.5100                     9.137927e-02
      4227.5200                     8.646801e-02
      4227.5300                     8.204061e-02
      4227.5400                     7.836321e-02
      4227.5500                     7.521807e-02
      4227.5600                     7.209712e-02
      4227.5700                     6.827455e-02
      4227.5800                     6.338746e-02
      4227.5900                     5.772616e-02
      4227.6000                     5.196808e-02
      4227.6100                     4.722614e-02
      4227.6200                     4.441969e-02
      4227.6300                     4.396002e-02
      4227.6400                     4.558102e-02
      4227.6500                     4.848429e-02
      4227.6600                     5.167789e-02
      4227.6700                     5.436343e-02
      4227.6800                     5.608121e-02
      4227.6900                     5.680705e-02
      4227.7000                     5.678288e-02
      4227.7100                     5.620225e-02
      4227.7200                     5.530711e-02
      4227.7300                     5.419421e-02
      4227.7400                     5.293615e-02
      4227.7500                     5.162971e-02
      4227.7600                     5.022649e-02
      4227.7700                     4.875068e-02
      4227.7800                     4.717810e-02
      4227.7900                     4.548455e-02
      4227.8000                     4.357325e-02
      4227.8100                     4.139581e-02
      4227.8200                     3.887966e-02
      4227.8300                     3.595221e-02
      4227.8400                     3.254088e-02
      4227.8500                     2.864566e-02
      4227.8600                     2.443592e-02
      4227.8700                     2.020198e-02
      4227.8800                     1.633095e-02
      4227.8900                     1.313735e-02
      4227.9000                     1.086312e-02
      4227.9100                     9.435674e-03
      4227.9200                     8.758245e-03
      4227.9300                     8.709860e-03
      4227.9400                     9.217940e-03
      4227.9500                     1.035507e-02
      4227.9600                     1.224221e-02
      4227.9700                     1.490356e-02
      4227.9800                     1.829075e-02
      4227.9900                     2.218601e-02
      4228.0000                     2.620224e-02
      4228.0100                     3.007332e-02
      4228.0200                     3.350890e-02
      4228.0300                     3.646060e-02
      4228.0400                     3.900101e-02
      4228.0500                     4.115431e-02
      4228.0600                     4.306567e-02
      4228.0700                     4.483186e-02
      4228.0800                     4.652548e-02
      4228.0900                     4.819490e-02
      4228.1000                     4.986432e-02
      4228.1100                     5.158213e-02
      4228.1200                     5.332414e-02
      4228.1300                     5.509035e-02
      4228.1400                     5.690494e-02
      4228.1500                     5.874373e-02
      4228.1600                     6.063091e-02
      4228.1700                     6.254229e-02
      4228.1800                     6.447786e-02
      4228.1900                     6.643763e-02
      4228.2000                     6.842160e-02
      4228.2100                     7.038137e-02
      4228.2200                     7.234115e-02
      4228.2300                     7.430092e-02
      4228.2400                     7.630909e-02
      4228.2500                     7.834145e-02
      4228.2600                     8.039801e-02
      4228.2700                     8.252715e-02
      4228.2800                     8.463210e-02
      4228.2900                     8.676125e-02
      4228.3000                     8.884201e-02
      4228.3100                     9.087439e-02
      4228.3200                     9.285837e-02
      4228.3300                     9.476978e-02
      4228.3400                     9.663279e-02
      4228.3500                     9.847162e-02
      4228.3600                     1.001895e-01
      4228.3700                     1.017863e-01
      4228.3800                     1.032381e-01
      4228.3900                     1.044478e-01
      4228.4000                     1.052705e-01
      4228.4100                     1.056093e-01
      4228.4200                     1.052222e-01
      4228.4300                     1.039399e-01
      4228.4400                     1.015447e-01
      4228.4500                     9.793977e-02
      4228.4600                     9.324605e-02
      4228.4700                     8.775391e-02
      4228.4800                     8.209241e-02
      4228.4900                     7.679382e-02
      4228.5000                     7.229364e-02
      4228.5100                     6.880964e-02
      4228.5200                     6.629342e-02
      4228.5300                     6.455144e-02
      4228.5400                     6.317236e-02
      4228.5500                     6.133359e-02
      4228.5600                     5.826089e-02
      4228.5700                     5.349455e-02
      4228.5800                     4.703458e-02
      4228.5900                     3.977618e-02
      4228.6000                     3.290488e-02
      4228.6100                     2.763043e-02
      4228.6200                     2.470288e-02
      4228.6300                     2.458191e-02
      4228.6400                     2.748530e-02
      4228.6500                     3.350982e-02
      4228.6600                     4.238934e-02
      4228.6700                     5.330123e-02
      4228.6800                     6.505995e-02
      4228.6900                     7.672190e-02
      4228.7000                     8.744026e-02
      4228.7100                     9.702147e-02
      4228.7200                     1.054171e-01
      4228.7300                     1.127966e-01
      4228.7400                     1.194261e-01
      4228.7500                     1.252571e-01
      4228.7600                     1.304107e-01
      4228.7700                     1.349594e-01
      4228.7800                     1.387097e-01
      4228.7900                     1.416373e-01
      4228.8000                     1.438633e-01
      4228.8100                     1.454361e-01
      4228.8200                     1.466943e-01
      4228.8300                     1.480251e-01
      4228.8400                     1.496704e-01
      4228.8500                     1.515819e-01
      4228.8600                     1.533240e-01
      4228.8700                     1.542434e-01
      4228.8800                     1.536870e-01
      4228.8900                     1.512918e-01
      4228.9000                     1.470335e-01
      4228.9100                     1.414203e-01
      4228.9200                     1.355894e-01
      4228.9300                     1.309440e-01
      4228.9400                     1.289358e-01
      4228.9500                     1.306779e-01
      4228.9600                     1.360977e-01
      4228.9700                     1.442757e-01
      4228.9800                     1.534699e-01
      4228.9900                     1.622287e-01
      4229.0000                     1.695357e-01
      4229.0100                     1.748103e-01
      4229.0200                     1.779074e-01
      4229.0300                     1.786575e-01
      4229.0400                     1.769881e-01
      4229.0500                     1.726814e-01
      4229.0600                     1.657859e-01
      4229.0700                     1.564708e-01
      4229.0800                     1.454378e-01
      4229.0900                     1.338967e-01
      4229.1000                     1.229121e-01
      4229.1100                     1.138147e-01
      4229.1200                     1.076691e-01
      4229.1300                     1.051045e-01
      4229.1400                     1.065805e-01
      4229.1500                     1.120003e-01
      4229.1600                     1.209526e-01
      4229.1700                     1.324454e-01
      4229.1800                     1.449787e-01
      4229.1900                     1.572458e-01
      4229.2000                     1.680854e-01
      4229.2100                     1.769652e-01
      4229.2200                     1.839336e-01
      4229.2300                     1.890873e-01
      4229.2400                     1.926441e-01
      4229.2500                     1.948702e-01
      4229.2600                     1.959590e-01
      4229.2700                     1.963463e-01
      4229.2800                     1.964431e-01
      4229.2900                     1.965884e-01
      4229.3000                     1.969998e-01
      4229.3100                     1.976774e-01
      4229.3200                     1.984759e-01
      4229.3300                     1.992502e-01
      4229.3400                     1.997584e-01
      4229.3500                     1.999037e-01
      4229.3600                     1.997102e-01
      4229.3700                     1.992506e-01
      4229.3800                     1.987668e-01
      4229.3900                     1.984765e-01
      4229.4000                     1.984524e-01
      4229.4100                     1.986460e-01
      4229.4200                     1.988881e-01
      4229.4300                     1.989850e-01
      4229.4400                     1.987673e-01
      4229.4500                     1.983077e-01
      4229.4600                     1.975819e-01
      4229.4700                     1.969045e-01
      4229.4800                     1.964449e-01
      4229.4900                     1.964207e-01
      4229.5000                     1.969773e-01
      4229.5100                     1.980904e-01
      4229.5200                     1.995664e-01
      4229.5300                     2.013570e-01
      4229.5400                     2.032444e-01
      4229.5500                     2.052043e-01
      4229.5600                     2.071159e-01
      4229.5700                     2.089307e-01
      4229.5800                     2.106003e-01
      4229.5900                     2.120763e-01
      4229.6000                     2.134072e-01
      4229.6100                     2.145928e-01
      4229.6200                     2.156091e-01
      4229.6300                     2.164803e-01
      4229.6400                     2.172305e-01
      4229.6500                     2.178355e-01
      4229.6600                     2.182469e-01
      4229.6700                     2.184889e-01
      4229.6800                     2.185858e-01
      4229.6900                     2.185859e-01
      4229.7000                     2.185618e-01
      4229.7100                     2.185377e-01
      4229.7200                     2.186346e-01
      4229.7300                     2.188041e-01
      4229.7400                     2.190703e-01
      4229.7500                     2.193124e-01
      4229.7600                     2.195060e-01
      4229.7700                     2.196029e-01
      4229.7800                     2.195788e-01
      4229.7900                     2.194579e-01
      4229.8000                     2.193128e-01
      4229.8100                     2.190226e-01
      4229.8200                     2.183452e-01
      4229.8300                     2.168693e-01
      4229.8400                     2.139659e-01
      4229.8500                     2.090542e-01
      4229.8600                     2.015777e-01
      4229.8700                     1.916090e-01
      4229.8800                     1.801643e-01
      4229.8900                     1.691067e-01
      4229.9000                     1.609769e-01
      4229.9100                     1.580734e-01
      4229.9200                     1.611948e-01
      4229.9300                     1.694458e-01
      4229.9400                     1.806487e-01
      4229.9500                     1.923113e-01
      4229.9600                     2.026674e-01
      4229.9700                     2.107490e-01
      4229.9800                     2.164352e-01
      4229.9900                     2.201373e-01
      4230.0000                     2.223151e-01
