Wavelength (Angstroms)     Irradiance (Watts/m2/Angstrom)
      2852.0400                     6.505605e-03
      2852.0500                     6.443918e-03
      2852.0600                     6.382232e-03
      2852.0700                     6.320547e-03
      2852.0800                     6.258861e-03
      2852.0900                     6.197176e-03
      2852.1000                     6.135491e-03
      2852.1100                     6.073807e-03
      2852.1200                     6.012122e-03
      2852.1300                     5.950438e-03
      2852.1400                     5.898993e-03
      2852.1500                     5.884503e-03
      2852.1600                     5.870014e-03
      2852.1700                     5.855524e-03
      2852.1800                     5.841034e-03
      2852.1900                     5.826545e-03
      2852.2000                     5.812055e-03
      2852.2100                     5.797566e-03
      2852.2200                     5.783077e-03
      2852.2300                     5.768587e-03
      2852.2400                     5.740185e-03
      2852.2500                     5.660831e-03
      2852.2600                     5.581476e-03
      2852.2700                     5.502122e-03
      2852.2800                     5.422769e-03
      2852.2900                     5.343415e-03
      2852.3000                     5.264062e-03
      2852.3100                     5.184710e-03
      2852.3200                     5.105358e-03
      2852.3300                     5.026006e-03
      2852.3400                     4.944047e-03
      2852.3500                     4.852398e-03
      2852.3600                     4.760749e-03
      2852.3700                     4.669101e-03
      2852.3800                     4.577453e-03
      2852.3900                     4.485805e-03
      2852.4000                     4.394158e-03
      2852.4100                     4.302512e-03
      2852.4200                     4.210865e-03
      2852.4300                     4.119220e-03
      2852.4400                     4.038340e-03
      2852.4500                     3.998063e-03
      2852.4600                     3.957786e-03
      2852.4700                     3.917510e-03
      2852.4800                     3.877234e-03
      2852.4900                     3.836958e-03
      2852.5000                     3.796682e-03
      2852.5100                     3.756406e-03
      2852.5200                     3.716131e-03
      2852.5300                     3.675855e-03
      2852.5400                     3.630695e-03
      2852.5500                     3.566834e-03
      2852.5600                     3.502973e-03
      2852.5700                     3.439112e-03
      2852.5800                     3.375252e-03
      2852.5900                     3.311392e-03
      2852.6000                     3.247532e-03
      2852.6100                     3.183672e-03
      2852.6200                     3.119813e-03
      2852.6300                     3.055954e-03
      2852.6400                     3.005406e-03
      2852.6500                     3.006583e-03
      2852.6600                     3.007759e-03
      2852.6700                     3.008936e-03
      2852.6800                     3.010113e-03
      2852.6900                     3.011290e-03
      2852.7000                     3.012467e-03
      2852.7100                     3.013644e-03
      2852.7200                     3.014820e-03
      2852.7300                     3.015997e-03
      2852.7400                     3.009640e-03
      2852.7500                     2.973556e-03
      2852.7600                     2.937472e-03
      2852.7700                     2.901388e-03
      2852.7800                     2.865305e-03
      2852.7900                     2.829222e-03
      2852.8000                     2.793139e-03
      2852.8100                     2.757056e-03
      2852.8200                     2.720973e-03
      2852.8300                     2.684890e-03
      2852.8400                     2.646364e-03
      2852.8500                     2.598043e-03
      2852.8600                     2.549724e-03
      2852.8700                     2.501404e-03
      2852.8800                     2.453085e-03
      2852.8900                     2.404766e-03
      2852.9000                     2.356447e-03
      2852.9100                     2.308128e-03
      2852.9200                     2.259809e-03
      2852.9300                     2.211491e-03
      2852.9400                     2.176767e-03
      2852.9500                     2.197353e-03
      2852.9600                     2.217939e-03
      2852.9700                     2.238524e-03
      2852.9800                     2.259110e-03
      2852.9900                     2.279695e-03
      2853.0000                     2.300281e-03
      2853.0100                     2.320866e-03
      2853.0200                     2.341451e-03
      2853.0300                     2.362035e-03
      2853.0400                     2.388203e-03
      2853.0500                     2.437444e-03
      2853.0600                     2.486684e-03
      2853.0700                     2.535923e-03
      2853.0800                     2.585163e-03
      2853.0900                     2.634402e-03
      2853.1000                     2.683641e-03
      2853.1100                     2.732880e-03
      2853.1200                     2.782119e-03
      2853.1300                     2.831357e-03
      2853.1400                     2.884683e-03
      2853.1500                     2.955170e-03
      2853.1600                     3.025657e-03
      2853.1700                     3.096143e-03
      2853.1800                     3.166629e-03
      2853.1900                     3.237115e-03
      2853.2000                     3.307601e-03
      2853.2100                     3.378086e-03
      2853.2200                     3.448570e-03
      2853.2300                     3.519055e-03
      2853.2400                     3.585944e-03
      2853.2500                     3.637500e-03
      2853.2600                     3.689055e-03
      2853.2700                     3.740610e-03
      2853.2800                     3.792164e-03
      2853.2900                     3.843719e-03
      2853.3000                     3.895273e-03
      2853.3100                     3.946827e-03
      2853.3200                     3.998381e-03
      2853.3300                     4.049934e-03
      2853.3400                     4.103322e-03
      2853.3500                     4.164661e-03
      2853.3600                     4.226000e-03
      2853.3700                     4.287338e-03
      2853.3800                     4.348676e-03
      2853.3900                     4.410013e-03
      2853.4000                     4.471351e-03
      2853.4100                     4.532688e-03
      2853.4200                     4.594025e-03
      2853.4300                     4.655361e-03
      2853.4400                     4.714355e-03
      2853.4500                     4.763033e-03
      2853.4600                     4.811711e-03
      2853.4700                     4.860388e-03
      2853.4800                     4.909065e-03
      2853.4900                     4.957742e-03
      2853.5000                     5.006418e-03
      2853.5100                     5.055094e-03
      2853.5200                     5.103771e-03
      2853.5300                     5.152446e-03
      2853.5400                     5.183895e-03
      2853.5500                     5.138206e-03
      2853.5600                     5.092517e-03
      2853.5700                     5.046828e-03
      2853.5800                     5.001140e-03
      2853.5900                     4.955451e-03
      2853.6000                     4.909763e-03
      2853.6100                     4.864075e-03
      2853.6200                     4.818388e-03
      2853.6300                     4.772700e-03
      2853.6400                     4.753358e-03
      2853.6500                     4.853952e-03
      2853.6600                     4.954546e-03
      2853.6700                     5.055139e-03
      2853.6800                     5.155732e-03
      2853.6900                     5.256325e-03
      2853.7000                     5.356917e-03
      2853.7100                     5.457508e-03
      2853.7200                     5.558099e-03
      2853.7300                     5.658689e-03
      2853.7400                     5.751497e-03
      2853.7500                     5.808276e-03
      2853.7600                     5.865055e-03
      2853.7700                     5.921833e-03
      2853.7800                     5.978612e-03
      2853.7900                     6.035390e-03
      2853.8000                     6.092168e-03
      2853.8100                     6.148945e-03
      2853.8200                     6.205722e-03
      2853.8300                     6.262499e-03
      2853.8400                     6.321032e-03
      2853.8500                     6.387829e-03
      2853.8600                     6.454627e-03
      2853.8700                     6.521424e-03
      2853.8800                     6.588220e-03
      2853.8900                     6.655017e-03
      2853.9000                     6.721813e-03
      2853.9100                     6.788609e-03
      2853.9200                     6.855404e-03
      2853.9300                     6.922199e-03
      2853.9400                     6.979202e-03
      2853.9500                     6.989305e-03
      2853.9600                     6.999408e-03
      2853.9700                     7.009511e-03
      2853.9800                     7.019613e-03
      2853.9900                     7.029716e-03
      2854.0000                     7.039819e-03
      2854.0100                     7.049921e-03
      2854.0200                     7.060023e-03
      2854.0300                     7.070125e-03
      2854.0400                     7.085917e-03
      2854.0500                     7.129431e-03
      2854.0600                     7.172946e-03
      2854.0700                     7.216461e-03
      2854.0800                     7.259975e-03
      2854.0900                     7.303489e-03
      2854.1000                     7.347002e-03
      2854.1100                     7.390516e-03
      2854.1200                     7.434029e-03
      2854.1300                     7.477543e-03
      2854.1400                     7.513045e-03
      2854.1500                     7.508824e-03
      2854.1600                     7.504603e-03
      2854.1700                     7.500382e-03
      2854.1800                     7.496161e-03
      2854.1900                     7.491940e-03
      2854.2000                     7.487719e-03
      2854.2100                     7.483498e-03
      2854.2200                     7.479277e-03
      2854.2300                     7.475056e-03
      2854.2400                     7.473598e-03
      2854.2500                     7.486082e-03
      2854.2600                     7.498566e-03
      2854.2700                     7.511050e-03
      2854.2800                     7.523534e-03
      2854.2900                     7.536018e-03
      2854.3000                     7.548502e-03
      2854.3100                     7.560986e-03
      2854.3200                     7.573470e-03
      2854.3300                     7.585954e-03
      2854.3400                     7.605920e-03
      2854.3500                     7.664338e-03
      2854.3600                     7.722756e-03
      2854.3700                     7.781173e-03
      2854.3800                     7.839591e-03
      2854.3900                     7.898007e-03
      2854.4000                     7.956424e-03
      2854.4100                     8.014841e-03
      2854.4200                     8.073257e-03
      2854.4300                     8.131672e-03
      2854.4400                     8.165203e-03
      2854.4500                     8.068517e-03
      2854.4600                     7.971831e-03
      2854.4700                     7.875146e-03
      2854.4800                     7.778461e-03
      2854.4900                     7.681777e-03
      2854.5000                     7.585093e-03
      2854.5100                     7.488410e-03
      2854.5200                     7.391728e-03
      2854.5300                     7.295045e-03
      2854.5400                     7.240112e-03
      2854.5500                     7.407684e-03
      2854.5600                     7.575255e-03
      2854.5700                     7.742824e-03
      2854.5800                     7.910393e-03
      2854.5900                     8.077962e-03
      2854.6000                     8.245529e-03
      2854.6100                     8.413096e-03
      2854.6200                     8.580661e-03
      2854.6300                     8.748226e-03
      2854.6400                     8.883227e-03
      2854.6500                     8.841422e-03
      2854.6600                     8.799618e-03
      2854.6700                     8.757814e-03
      2854.6800                     8.716009e-03
      2854.6900                     8.674205e-03
      2854.7000                     8.632402e-03
      2854.7100                     8.590598e-03
      2854.7200                     8.548795e-03
      2854.7300                     8.506992e-03
      2854.7400                     8.484818e-03
      2854.7500                     8.571249e-03
      2854.7600                     8.657679e-03
      2854.7700                     8.744109e-03
      2854.7800                     8.830539e-03
      2854.7900                     8.916968e-03
      2854.8000                     9.003397e-03
      2854.8100                     9.089825e-03
      2854.8200                     9.176253e-03
      2854.8300                     9.262680e-03
      2854.8400                     9.352160e-03
      2854.8500                     9.458858e-03
      2854.8600                     9.565555e-03
      2854.8700                     9.672252e-03
      2854.8800                     9.778948e-03
      2854.8900                     9.885644e-03
      2854.9000                     9.992339e-03
      2854.9100                     1.009903e-02
      2854.9200                     1.020573e-02
      2854.9300                     1.031242e-02
      2854.9400                     1.041540e-02
      2854.9500                     1.049704e-02
      2854.9600                     1.057868e-02
      2854.9700                     1.066032e-02
      2854.9800                     1.074195e-02
      2854.9900                     1.082359e-02
      2855.0000                     1.090523e-02
