Wavelength (Angstroms)     Irradiance (Watts/m2/Angstrom)
      3935.6400                     2.796436e-02
      3935.6500                     2.814645e-02
      3935.6600                     2.828307e-02
      3935.6700                     2.846516e-02
      3935.6800                     2.864726e-02
      3935.6900                     2.882935e-02
      3935.7000                     2.896598e-02
      3935.7100                     2.907987e-02
      3935.7200                     2.926198e-02
      3935.7300                     2.937587e-02
      3935.7400                     2.951251e-02
      3935.7500                     2.964915e-02
      3935.7600                     2.980852e-02
      3935.7700                     2.996790e-02
      3935.7800                     3.012728e-02
      3935.7900                     3.030940e-02
      3935.8000                     3.049153e-02
      3935.8100                     3.069639e-02
      3935.8200                     3.085578e-02
      3935.8300                     3.103792e-02
      3935.8400                     3.126553e-02
      3935.8500                     3.149314e-02
      3935.8600                     3.174350e-02
      3935.8700                     3.201660e-02
      3935.8800                     3.228970e-02
      3935.8900                     3.251733e-02
      3935.9000                     3.274496e-02
      3935.9100                     3.290438e-02
      3935.9200                     3.299558e-02
      3935.9300                     3.299582e-02
      3935.9400                     3.301880e-02
      3935.9500                     3.306452e-02
      3935.9600                     3.311024e-02
      3935.9700                     3.315597e-02
      3935.9800                     3.322443e-02
      3935.9900                     3.329289e-02
      3936.0000                     3.338410e-02
      3936.0100                     3.352079e-02
      3936.0200                     3.365749e-02
      3936.0300                     3.386241e-02
      3936.0400                     3.402185e-02
      3936.0500                     3.415855e-02
      3936.0600                     3.434074e-02
      3936.0700                     3.447744e-02
      3936.0800                     3.461415e-02
      3936.0900                     3.472811e-02
      3936.1000                     3.479660e-02
      3936.1100                     3.491056e-02
      3936.1200                     3.500179e-02
      3936.1300                     3.513851e-02
      3936.1400                     3.529797e-02
      3936.1500                     3.543469e-02
      3936.1600                     3.554867e-02
      3936.1700                     3.570814e-02
      3936.1800                     3.584486e-02
      3936.1900                     3.600433e-02
      3936.2000                     3.611832e-02
      3936.2100                     3.623230e-02
      3936.2200                     3.636904e-02
      3936.2300                     3.650578e-02
      3936.2400                     3.664251e-02
      3936.2500                     3.680200e-02
      3936.2600                     3.693874e-02
      3936.2700                     3.707548e-02
      3936.2800                     3.718948e-02
      3936.2900                     3.730348e-02
      3936.3000                     3.741749e-02
      3936.3100                     3.746325e-02
      3936.3200                     3.753177e-02
      3936.3300                     3.762303e-02
      3936.3400                     3.771429e-02
      3936.3500                     3.782830e-02
      3936.3600                     3.789682e-02
      3936.3700                     3.787434e-02
      3936.3800                     3.762440e-02
      3936.3900                     3.689675e-02
      3936.4000                     3.571413e-02
      3936.4100                     3.430401e-02
      3936.4200                     3.316685e-02
      3936.4300                     3.287137e-02
      3936.4400                     3.357681e-02
      3936.4500                     3.503297e-02
      3936.4600                     3.662565e-02
      3936.4700                     3.794536e-02
      3936.4800                     3.883285e-02
      3936.4900                     3.937912e-02
      3936.5000                     3.972065e-02
      3936.5100                     3.997118e-02
      3936.5200                     4.019897e-02
      3936.5300                     4.035852e-02
      3936.5400                     4.044981e-02
      3936.5500                     4.056386e-02
      3936.5600                     4.070066e-02
      3936.5700                     4.081471e-02
      3936.5800                     4.092876e-02
      3936.5900                     4.104281e-02
      3936.6000                     4.113412e-02
      3936.6100                     4.124817e-02
      3936.6200                     4.136223e-02
      3936.6300                     4.145354e-02
      3936.6400                     4.152210e-02
      3936.6500                     4.156791e-02
      3936.6600                     4.149995e-02
      3936.6700                     4.134099e-02
      3936.6800                     4.106826e-02
      3936.6900                     4.070452e-02
      3936.7000                     4.034077e-02
      3936.7100                     4.009078e-02
      3936.7200                     3.993180e-02
      3936.7300                     3.981833e-02
      3936.7400                     3.977311e-02
      3936.7500                     3.977340e-02
      3936.7600                     3.979644e-02
      3936.7700                     3.991050e-02
      3936.7800                     4.011558e-02
      3936.7900                     4.038893e-02
      3936.8000                     4.066228e-02
      3936.8100                     4.079910e-02
      3936.8200                     4.079940e-02
      3936.8300                     4.073143e-02
      3936.8400                     4.068622e-02
      3936.8500                     4.077753e-02
      3936.8600                     4.093712e-02
      3936.8700                     4.096018e-02
      3936.8800                     4.030056e-02
      3936.8900                     3.845761e-02
      3936.9000                     3.531755e-02
      3936.9100                     3.138096e-02
      3936.9200                     2.776291e-02
      3936.9300                     2.548745e-02
      3936.9400                     2.519179e-02
      3936.9500                     2.680772e-02
      3936.9600                     2.974359e-02
      3936.9700                     3.302086e-02
      3936.9800                     3.604785e-02
      3936.9900                     3.852869e-02
      3937.0000                     4.044063e-02
