                       g_value (photons/atom/s)
Velocity (km/s)      4045.28 A           4048.35 A
     13.5          8.272218e-02        1.149000e-01
     13.6          8.265919e-02        1.146887e-01
     13.7          8.259621e-02        1.144775e-01
     13.8          8.253323e-02        1.142662e-01
     13.9          8.247025e-02        1.140549e-01
     14.0          8.240726e-02        1.138437e-01
     14.1          8.180785e-02        1.136324e-01
     14.2          8.120584e-02        1.134744e-01
     14.3          8.060383e-02        1.133718e-01
     14.4          8.000183e-02        1.132693e-01
     14.5          7.939982e-02        1.131667e-01
     14.6          7.879781e-02        1.130642e-01
     14.7          7.819581e-02        1.129616e-01
     14.8          7.731656e-02        1.128590e-01
     14.9          7.623394e-02        1.127673e-01
     15.0          7.515131e-02        1.128048e-01
     15.1          7.406869e-02        1.128423e-01
     15.2          7.298606e-02        1.128798e-01
     15.3          7.190344e-02        1.129174e-01
     15.4          7.082082e-02        1.129549e-01
     15.5          6.973392e-02        1.129924e-01
     15.6          6.862437e-02        1.130299e-01
     15.7          6.751481e-02        1.131452e-01
     15.8          6.640525e-02        1.132998e-01
     15.9          6.529569e-02        1.134543e-01
     16.0          6.418613e-02        1.136089e-01
     16.1          6.307658e-02        1.137635e-01
     16.2          6.196702e-02        1.139180e-01
     16.3          6.126640e-02        1.140726e-01
     16.4          6.070935e-02        1.142465e-01
     16.5          6.015230e-02        1.144778e-01
     16.6          5.959525e-02        1.147090e-01
     16.7          5.903820e-02        1.149403e-01
     16.8          5.848115e-02        1.151716e-01
     16.9          5.792410e-02        1.154029e-01
     17.0          5.764603e-02        1.156342e-01
     17.1          5.795589e-02        1.158657e-01
     17.2          5.826576e-02        1.161101e-01
     17.3          5.857563e-02        1.163546e-01
     17.4          5.888549e-02        1.165991e-01
     17.5          5.919536e-02        1.168435e-01
     17.6          5.950522e-02        1.170880e-01
     17.7          5.981509e-02        1.173324e-01
     17.8          6.098120e-02        1.175769e-01
     17.9          6.223881e-02        1.178086e-01
     18.0          6.349642e-02        1.180322e-01
     18.1          6.475403e-02        1.182557e-01
     18.2          6.601164e-02        1.184792e-01
     18.3          6.726925e-02        1.187028e-01
     18.4          6.852686e-02        1.189263e-01
     18.5          7.017013e-02        1.191498e-01
     18.6          7.222275e-02        1.193636e-01
     18.7          7.427536e-02        1.195370e-01
     18.8          7.632797e-02        1.197103e-01
     18.9          7.838059e-02        1.198837e-01
     19.0          8.043320e-02        1.200571e-01
     19.1          8.248581e-02        1.202305e-01
     19.2          8.457471e-02        1.204038e-01
     19.3          8.717078e-02        1.205772e-01
     19.4          8.976684e-02        1.207064e-01
     19.5          9.236291e-02        1.208234e-01
     19.6          9.495897e-02        1.209403e-01
     19.7          9.755504e-02        1.210572e-01
     19.8          1.001511e-01        1.211741e-01
     19.9          1.027472e-01        1.212910e-01
     20.0          1.054772e-01        1.214080e-01
     20.1          1.082798e-01        1.215048e-01
     20.2          1.110824e-01        1.215674e-01
     20.3          1.138851e-01        1.216300e-01
     20.4          1.166877e-01        1.216925e-01
     20.5          1.194903e-01        1.217551e-01
     20.6          1.222930e-01        1.218177e-01
     20.7          1.250656e-01        1.218803e-01
     20.8          1.277380e-01        1.219428e-01
     20.9          1.304103e-01        1.219634e-01
     21.0          1.330826e-01        1.219821e-01
     21.1          1.357550e-01        1.220008e-01
     21.2          1.384273e-01        1.220194e-01
     21.3          1.410996e-01        1.220381e-01
     21.4          1.437720e-01        1.220568e-01
     21.5          1.461489e-01        1.220755e-01
     21.6          1.484574e-01        1.220771e-01
     21.7          1.507659e-01        1.220644e-01
     21.8          1.530744e-01        1.220517e-01
     21.9          1.553828e-01        1.220391e-01
     22.0          1.576913e-01        1.220264e-01
     22.1          1.599998e-01        1.220137e-01
     22.2          1.621351e-01        1.220010e-01
     22.3          1.640034e-01        1.219862e-01
     22.4          1.658716e-01        1.219568e-01
     22.5          1.677399e-01        1.219274e-01
     22.6          1.696082e-01        1.218980e-01
     22.7          1.714765e-01        1.218686e-01
     22.8          1.733448e-01        1.218392e-01
     22.9          1.752130e-01        1.218098e-01
     23.0          1.765996e-01        1.217804e-01
     23.1          1.779737e-01        1.217435e-01
     23.2          1.793479e-01        1.217036e-01
     23.3          1.807221e-01        1.216638e-01
     23.4          1.820963e-01        1.216239e-01
     23.5          1.834705e-01        1.215841e-01
     23.6          1.848446e-01        1.215442e-01
     23.7          1.859638e-01        1.215044e-01
     23.8          1.868798e-01        1.214613e-01
     23.9          1.877958e-01        1.214110e-01
     24.0          1.887119e-01        1.213607e-01
     24.1          1.896279e-01        1.213104e-01
     24.2          1.905439e-01        1.212601e-01
     24.3          1.914599e-01        1.212098e-01
     24.4          1.923089e-01        1.211595e-01
     24.5          1.927398e-01        1.211092e-01
     24.6          1.931708e-01        1.210496e-01
     24.7          1.936017e-01        1.209888e-01
     24.8          1.940327e-01        1.209281e-01
     24.9          1.944636e-01        1.208673e-01
     25.0          1.948946e-01        1.208066e-01
     25.1          1.953255e-01        1.207458e-01
     25.2          1.954169e-01        1.206851e-01
     25.3          1.953763e-01        1.206213e-01
     25.4          1.953356e-01        1.205543e-01
     25.5          1.952950e-01        1.204873e-01
     25.6          1.952543e-01        1.204202e-01
     25.7          1.952137e-01        1.203532e-01
     25.8          1.951730e-01        1.202862e-01
     25.9          1.950430e-01        1.202192e-01
     26.0          1.947059e-01        1.201513e-01
     26.1          1.943689e-01        1.200717e-01
     26.2          1.940318e-01        1.199922e-01
     26.3          1.936947e-01        1.199126e-01
     26.4          1.933577e-01        1.198331e-01
     26.5          1.930206e-01        1.197535e-01
     26.6          1.926836e-01        1.196739e-01
     26.7          1.923822e-01        1.195944e-01
     26.8          1.920856e-01        1.195052e-01
     26.9          1.917889e-01        1.194111e-01
     27.0          1.914923e-01        1.193169e-01
     27.1          1.911956e-01        1.192227e-01
     27.2          1.908990e-01        1.191285e-01
     27.3          1.906023e-01        1.190343e-01
     27.4          1.904895e-01        1.189401e-01
     27.5          1.905881e-01        1.188388e-01
     27.6          1.906867e-01        1.187154e-01
     27.7          1.907853e-01        1.185919e-01
     27.8          1.908839e-01        1.184685e-01
     27.9          1.909824e-01        1.183450e-01
     28.0          1.910810e-01        1.182216e-01
     28.1          1.912067e-01        1.180981e-01
     28.2          1.918846e-01        1.179747e-01
     28.3          1.925626e-01        1.178114e-01
     28.4          1.932405e-01        1.176398e-01
     28.5          1.939185e-01        1.174683e-01
     28.6          1.945964e-01        1.172968e-01
     28.7          1.952744e-01        1.171253e-01
     28.8          1.959523e-01        1.169537e-01
     28.9          1.969040e-01        1.167822e-01
     29.0          1.980175e-01        1.165785e-01
     29.1          1.991311e-01        1.163296e-01
     29.2          2.002447e-01        1.160808e-01
     29.3          2.013583e-01        1.158319e-01
     29.4          2.024719e-01        1.155831e-01
     29.5          2.035854e-01        1.153342e-01
     29.6          2.046991e-01        1.150854e-01
     29.7          2.058129e-01        1.148362e-01
     29.8          2.069266e-01        1.145037e-01
     29.9          2.080404e-01        1.141713e-01
     30.0          2.091542e-01        1.138388e-01
     30.1          2.102680e-01        1.135063e-01
     30.2          2.113818e-01        1.131739e-01
     30.3          2.124956e-01        1.128414e-01
     30.4          2.131724e-01        1.125089e-01
     30.5          2.138368e-01        1.121407e-01
     30.6          2.145012e-01        1.117476e-01
     30.7          2.151656e-01        1.113545e-01
     30.8          2.158300e-01        1.109615e-01
     30.9          2.164945e-01        1.105684e-01
     31.0          2.171589e-01        1.101754e-01
     31.1          2.175570e-01        1.097823e-01
     31.2          2.177409e-01        1.093859e-01
     31.3          2.179248e-01        1.089740e-01
     31.4          2.181087e-01        1.085622e-01
     31.5          2.182926e-01        1.081503e-01
     31.6          2.184765e-01        1.077384e-01
     31.7          2.186604e-01        1.073266e-01
     31.8          2.188205e-01        1.069147e-01
     31.9          2.188292e-01        1.065029e-01
     32.0          2.188379e-01        1.061374e-01
     32.1          2.188467e-01        1.057862e-01
     32.2          2.188554e-01        1.054349e-01
     32.3          2.188642e-01        1.050837e-01
     32.4          2.188729e-01        1.047324e-01
     32.5          2.188816e-01        1.043812e-01
     32.6          2.190998e-01        1.040299e-01
     32.7          2.194004e-01        1.037296e-01
     32.8          2.197011e-01        1.035226e-01
     32.9          2.200017e-01        1.033156e-01
     33.0          2.203024e-01        1.031085e-01
     33.1          2.206030e-01        1.029015e-01
     33.2          2.209037e-01        1.026945e-01
     33.3          2.213897e-01        1.024874e-01
     33.4          2.223101e-01        1.022804e-01
     33.5          2.232305e-01        1.022463e-01
     33.6          2.241509e-01        1.022232e-01
     33.7          2.250713e-01        1.022001e-01
     33.8          2.259916e-01        1.021770e-01
     33.9          2.269120e-01        1.021539e-01
     34.0          2.278324e-01        1.021308e-01
     34.1          2.292987e-01        1.021077e-01
     34.2          2.308388e-01        1.021750e-01
     34.3          2.323789e-01        1.023233e-01
     34.4          2.339190e-01        1.024716e-01
     34.5          2.354591e-01        1.026199e-01
     34.6          2.369992e-01        1.027681e-01
     34.7          2.385393e-01        1.029164e-01
     34.8          2.402165e-01        1.030647e-01
     34.9          2.420530e-01        1.032254e-01
     35.0          2.438895e-01        1.034824e-01
     35.1          2.457259e-01        1.037393e-01
     35.2          2.475624e-01        1.039963e-01
     35.3          2.493989e-01        1.042532e-01
     35.4          2.512354e-01        1.045102e-01
     35.5          2.530683e-01        1.047671e-01
     35.6          2.548239e-01        1.050241e-01
     35.7          2.565795e-01        1.052865e-01
     35.8          2.583351e-01        1.055498e-01
     35.9          2.600907e-01        1.058130e-01
     36.0          2.618464e-01        1.060762e-01
     36.1          2.636020e-01        1.063394e-01
     36.2          2.653576e-01        1.066026e-01
     36.3          2.668294e-01        1.068659e-01
     36.4          2.681314e-01        1.071055e-01
     36.5          2.694334e-01        1.073185e-01
     36.6          2.707355e-01        1.075316e-01
     36.7          2.720375e-01        1.077447e-01
     36.8          2.733395e-01        1.079577e-01
     36.9          2.746415e-01        1.081708e-01
     37.0          2.758271e-01        1.083838e-01
     37.1          2.765678e-01        1.085927e-01
     37.2          2.773085e-01        1.087326e-01
     37.3          2.780491e-01        1.088725e-01
     37.4          2.787898e-01        1.090124e-01
     37.5          2.795304e-01        1.091523e-01
     37.6          2.802711e-01        1.092922e-01
     37.7          2.810118e-01        1.094321e-01
     37.8          2.813980e-01        1.095720e-01
     37.9          2.816896e-01        1.096688e-01
     38.0          2.819812e-01        1.097418e-01
     38.1          2.822727e-01        1.098148e-01
     38.2          2.825643e-01        1.098879e-01
     38.3          2.828559e-01        1.099609e-01
     38.4          2.831474e-01        1.100339e-01
     38.5          2.833591e-01        1.101069e-01
     38.6          2.834351e-01        1.101688e-01
     38.7          2.835111e-01        1.101938e-01
     38.8          2.835872e-01        1.102187e-01
     38.9          2.836632e-01        1.102437e-01
     39.0          2.837393e-01        1.102686e-01
     39.1          2.838153e-01        1.102936e-01
     39.2          2.838913e-01        1.103185e-01
     39.3          2.839673e-01        1.103435e-01
     39.4          2.840434e-01        1.103410e-01
     39.5          2.841194e-01        1.103325e-01
     39.6          2.841954e-01        1.103241e-01
     39.7          2.842714e-01        1.103156e-01
     39.8          2.843474e-01        1.103071e-01
     39.9          2.844234e-01        1.102986e-01
     40.0          2.845714e-01        1.102901e-01
     40.1          2.847821e-01        1.102715e-01
     40.2          2.849929e-01        1.102379e-01
     40.3          2.852036e-01        1.102043e-01
     40.4          2.854144e-01        1.101708e-01
     40.5          2.856251e-01        1.101372e-01
     40.6          2.858359e-01        1.101037e-01
     40.7          2.860648e-01        1.100701e-01
     40.8          2.864327e-01        1.100365e-01
     40.9          2.868006e-01        1.099801e-01
     41.0          2.871684e-01        1.099236e-01
     41.1          2.875363e-01        1.098670e-01
     41.2          2.879042e-01        1.098105e-01
     41.3          2.882721e-01        1.097539e-01
     41.4          2.886400e-01        1.096974e-01
     41.5          2.890830e-01        1.096409e-01
     41.6          2.895587e-01        1.095722e-01
     41.7          2.900344e-01        1.094947e-01
     41.8          2.905101e-01        1.094173e-01
     41.9          2.909857e-01        1.093398e-01
     42.0          2.914614e-01        1.092624e-01
     42.1          2.919371e-01        1.091850e-01
     42.2          2.924240e-01        1.091075e-01
     42.3          2.929401e-01        1.090280e-01
     42.4          2.934562e-01        1.089380e-01
     42.5          2.939722e-01        1.088480e-01
     42.6          2.944883e-01        1.087580e-01
     42.7          2.950043e-01        1.086680e-01
     42.8          2.955204e-01        1.085780e-01
     42.9          2.960365e-01        1.084880e-01
     43.0          2.965100e-01        1.083980e-01
     43.1          2.969767e-01        1.083002e-01
     43.2          2.974434e-01        1.081997e-01
     43.3          2.979101e-01        1.080993e-01
     43.4          2.983768e-01        1.079989e-01
     43.5          2.988434e-01        1.078984e-01
     43.6          2.993101e-01        1.077980e-01
     43.7          2.997391e-01        1.076976e-01
     43.8          3.001204e-01        1.075943e-01
     43.9          3.005017e-01        1.074855e-01
     44.0          3.008831e-01        1.073767e-01
     44.1          3.012644e-01        1.072679e-01
     44.2          3.016458e-01        1.071591e-01
     44.3          3.020271e-01        1.070503e-01
     44.4          3.024057e-01        1.069415e-01
     44.5          3.026703e-01        1.068327e-01
     44.6          3.029349e-01        1.067181e-01
     44.7          3.031994e-01        1.066031e-01
     44.8          3.034640e-01        1.064880e-01
     44.9          3.037286e-01        1.063730e-01
     45.0          3.039932e-01        1.062579e-01
     45.1          3.042578e-01        1.061428e-01
     45.2          3.044544e-01        1.060278e-01
     45.3          3.046067e-01        1.059095e-01
     45.4          3.047591e-01        1.057882e-01
     45.5          3.049114e-01        1.056669e-01
     45.6          3.050637e-01        1.055455e-01
     45.7          3.052160e-01        1.054242e-01
     45.8          3.053684e-01        1.053029e-01
     45.9          3.055030e-01        1.051816e-01
     46.0          3.055610e-01        1.050598e-01
     46.1          3.056191e-01        1.049343e-01
     46.2          3.056771e-01        1.048088e-01
     46.3          3.057351e-01        1.046833e-01
     46.4          3.057931e-01        1.045578e-01
     46.5          3.058511e-01        1.044323e-01
     46.6          3.059091e-01        1.043068e-01
     46.7          3.059154e-01        1.041813e-01
     46.8          3.059061e-01        1.040558e-01
     46.9          3.058968e-01        1.039303e-01
     47.0          3.058874e-01        1.038048e-01
     47.1          3.058781e-01        1.036793e-01
     47.2          3.058688e-01        1.035538e-01
     47.3          3.058595e-01        1.034283e-01
     47.4          3.058329e-01        1.033028e-01
     47.5          3.057742e-01        1.031744e-01
     47.6          3.057154e-01        1.030385e-01
     47.7          3.056567e-01        1.029025e-01
     47.8          3.055980e-01        1.027666e-01
     47.9          3.055393e-01        1.026306e-01
     48.0          3.054806e-01        1.024947e-01
     48.1          3.054218e-01        1.023587e-01
     48.2          3.053360e-01        1.022228e-01
     48.3          3.052482e-01        1.020723e-01
     48.4          3.051604e-01        1.019197e-01
     48.5          3.050726e-01        1.017670e-01
     48.6          3.049848e-01        1.016144e-01
     48.7          3.048970e-01        1.014617e-01
     48.8          3.048092e-01        1.013090e-01
     48.9          3.047135e-01        1.011564e-01
     49.0          3.046144e-01        1.009857e-01
     49.1          3.045153e-01        1.007933e-01
     49.2          3.044162e-01        1.006010e-01
     49.3          3.043170e-01        1.004086e-01
     49.4          3.042179e-01        1.002162e-01
     49.5          3.041188e-01        1.000239e-01
     49.6          3.040196e-01        9.983152e-02
     49.7          3.039205e-01        9.963915e-02
     49.8          3.038214e-01        9.944679e-02
     49.9          3.037223e-01        9.925442e-02
     50.0          3.036231e-01        9.906206e-02
