Wavelength (Angstroms)     Irradiance (Watts/m2/Angstrom)
      1301.0000                     0.000000e+00
      1301.0100                     0.000000e+00
      1301.0200                     0.000000e+00
      1301.0300                     0.000000e+00
      1301.0400                     0.000000e+00
      1301.0500                     0.000000e+00
      1301.0601                     0.000000e+00
      1301.0699                     0.000000e+00
      1301.0800                     0.000000e+00
      1301.0900                     0.000000e+00
      1301.1000                     0.000000e+00
      1301.1100                     0.000000e+00
      1301.1200                     0.000000e+00
      1301.1300                     0.000000e+00
      1301.1400                     0.000000e+00
      1301.1500                     0.000000e+00
      1301.1600                     0.000000e+00
      1301.1700                     0.000000e+00
      1301.1801                     0.000000e+00
      1301.1899                     0.000000e+00
      1301.2000                     0.000000e+00
      1301.2100                     0.000000e+00
      1301.2200                     0.000000e+00
      1301.2300                     0.000000e+00
      1301.2400                     0.000000e+00
      1301.2500                     0.000000e+00
      1301.2600                     0.000000e+00
      1301.2700                     0.000000e+00
      1301.2800                     0.000000e+00
      1301.2900                     0.000000e+00
      1301.3000                     0.000000e+00
      1301.3101                     0.000000e+00
      1301.3199                     0.000000e+00
      1301.3300                     0.000000e+00
      1301.3400                     0.000000e+00
      1301.3500                     0.000000e+00
      1301.3600                     0.000000e+00
      1301.3700                     0.000000e+00
      1301.3800                     0.000000e+00
      1301.3900                     0.000000e+00
      1301.4000                     0.000000e+00
      1301.4100                     0.000000e+00
      1301.4200                     0.000000e+00
      1301.4301                     0.000000e+00
      1301.4399                     0.000000e+00
      1301.4500                     0.000000e+00
      1301.4600                     0.000000e+00
      1301.4700                     0.000000e+00
      1301.4800                     0.000000e+00
      1301.4900                     0.000000e+00
      1301.5000                     0.000000e+00
      1301.5100                     0.000000e+00
      1301.5200                     0.000000e+00
      1301.5300                     0.000000e+00
      1301.5400                     0.000000e+00
      1301.5500                     0.000000e+00
      1301.5601                     0.000000e+00
      1301.5699                     0.000000e+00
      1301.5800                     0.000000e+00
      1301.5900                     0.000000e+00
      1301.6000                     0.000000e+00
      1301.6100                     0.000000e+00
      1301.6200                     0.000000e+00
      1301.6300                     0.000000e+00
      1301.6400                     0.000000e+00
      1301.6500                     0.000000e+00
      1301.6600                     0.000000e+00
      1301.6700                     0.000000e+00
      1301.6801                     0.000000e+00
      1301.6899                     0.000000e+00
      1301.7000                     0.000000e+00
      1301.7100                     0.000000e+00
      1301.7200                     0.000000e+00
      1301.7300                     0.000000e+00
      1301.7400                     0.000000e+00
      1301.7500                     0.000000e+00
      1301.7600                     0.000000e+00
      1301.7700                     0.000000e+00
      1301.7800                     0.000000e+00
      1301.7900                     0.000000e+00
      1301.8000                     0.000000e+00
      1301.8101                     0.000000e+00
      1301.8199                     0.000000e+00
      1301.8300                     0.000000e+00
      1301.8400                     0.000000e+00
      1301.8500                     0.000000e+00
      1301.8600                     0.000000e+00
      1301.8700                     0.000000e+00
      1301.8800                     0.000000e+00
      1301.8900                     0.000000e+00
      1301.9000                     0.000000e+00
      1301.9100                     0.000000e+00
      1301.9200                     0.000000e+00
      1301.9301                     0.000000e+00
      1301.9399                     3.436804e-10
      1301.9500                     1.486962e-09
      1301.9600                     5.913190e-09
      1301.9700                     2.161327e-08
      1301.9800                     7.260994e-08
      1301.9900                     2.242066e-07
      1302.0000                     6.363230e-07
      1302.0100                     1.659907e-06
      1302.0200                     3.979852e-06
      1302.0300                     8.770570e-06
      1302.0400                     1.776509e-05
      1302.0500                     3.307411e-05
      1302.0601                     5.659740e-05
      1302.0699                     8.902399e-05
      1302.0800                     1.287226e-04
      1302.0900                     1.711287e-04
      1302.1000                     2.092705e-04
      1302.1100                     2.356545e-04
      1302.1200                     2.449740e-04
      1302.1300                     2.364680e-04
      1302.1400                     2.147309e-04
      1302.1500                     1.884444e-04
      1302.1600                     1.674826e-04
      1302.1700                     1.595332e-04
      1302.1801                     1.674826e-04
      1302.1899                     1.884444e-04
      1302.2000                     2.147309e-04
      1302.2100                     2.364680e-04
      1302.2200                     2.449740e-04
      1302.2300                     2.356545e-04
      1302.2400                     2.092705e-04
      1302.2500                     1.711287e-04
      1302.2600                     1.287226e-04
      1302.2700                     8.902399e-05
      1302.2800                     5.659740e-05
      1302.2900                     3.307411e-05
      1302.3000                     1.776509e-05
      1302.3101                     8.770570e-06
      1302.3199                     3.979852e-06
      1302.3300                     1.659907e-06
      1302.3400                     6.363230e-07
      1302.3500                     2.242066e-07
      1302.3600                     7.260994e-08
      1302.3700                     2.161327e-08
      1302.3800                     5.913190e-09
      1302.3900                     1.486962e-09
