Wavelength (Angstroms)     Irradiance (Watts/m2/Angstrom)
      3970.3700                     1.243260e-02
      3970.3800                     1.077964e-02
      3970.3900                     1.029078e-02
      3970.4000                     1.094275e-02
      3970.4100                     1.280542e-02
      3970.4200                     1.587882e-02
      3970.4300                     1.974387e-02
      3970.4400                     2.381852e-02
      3970.4500                     2.738098e-02
      3970.4600                     3.015185e-02
      3970.4700                     3.210784e-02
      3970.4800                     3.343520e-02
      3970.4900                     3.427361e-02
      3970.5000                     3.478606e-02
      3970.5100                     3.506568e-02
      3970.5200                     3.520559e-02
      3970.5300                     3.541536e-02
      3970.5400                     3.571827e-02
      3970.5500                     3.616089e-02
      3970.5600                     3.655695e-02
      3970.5700                     3.688316e-02
      3970.5800                     3.711623e-02
      3970.5900                     3.727945e-02
      3970.6000                     3.739610e-02
      3970.6100                     3.753603e-02
      3970.6200                     3.767597e-02
      3970.6300                     3.786248e-02
      3970.6400                     3.804900e-02
      3970.6500                     3.821223e-02
      3970.6600                     3.842203e-02
      3970.6700                     3.860855e-02
      3970.6800                     3.877178e-02
      3970.6900                     3.886516e-02
      3970.7000                     3.884211e-02
      3970.7100                     3.851633e-02
      3970.7200                     3.774809e-02
      3970.7300                     3.644424e-02
      3970.7400                     3.486093e-02
      3970.7500                     3.358034e-02
      3970.7600                     3.323123e-02
      3970.7700                     3.404649e-02
      3970.7800                     3.570013e-02
      3970.7900                     3.758666e-02
      3970.8000                     3.907732e-02
      3970.8100                     3.989264e-02
      3970.8200                     3.991617e-02
      3970.8300                     3.903145e-02
      3970.8400                     3.721517e-02
      3970.8500                     3.477008e-02
      3970.8600                     3.237153e-02
      3970.8700                     3.099767e-02
      3970.8800                     3.125404e-02
      3970.8900                     3.307079e-02
      3970.9000                     3.570270e-02
      3970.9100                     3.835792e-02
      3970.9200                     4.043094e-02
      3970.9300                     4.175870e-02
      3970.9400                     4.250423e-02
      3970.9500                     4.290041e-02
      3970.9600                     4.311028e-02
      3970.9700                     4.322700e-02
      3970.9800                     4.327384e-02
      3970.9900                     4.327409e-02
      3971.0000                     4.332094e-02
      3971.0100                     4.332119e-02
      3971.0200                     4.329816e-02
      3971.0300                     4.327513e-02
      3971.0400                     4.320551e-02
      3971.0500                     4.311260e-02
