Wavelength (Angstroms)     Irradiance (Watts/m2/Angstrom)
      2798.6100                     5.600838e-03
      2798.6200                     5.592003e-03
      2798.6300                     5.462912e-03
      2798.6400                     5.225915e-03
      2798.6500                     4.988920e-03
      2798.6600                     4.751929e-03
      2798.6700                     4.514940e-03
      2798.6800                     4.277954e-03
      2798.6900                     4.040971e-03
      2798.7000                     3.803991e-03
      2798.7100                     3.567014e-03
      2798.7200                     3.330040e-03
      2798.7300                     3.326074e-03
      2798.7400                     3.533248e-03
      2798.7500                     3.740420e-03
      2798.7600                     3.947590e-03
      2798.7700                     4.154757e-03
      2798.7800                     4.361921e-03
      2798.7900                     4.569083e-03
      2798.8000                     4.776242e-03
      2798.8100                     4.983399e-03
      2798.8200                     5.190554e-03
      2798.8300                     5.292683e-03
      2798.8400                     5.298710e-03
      2798.8500                     5.304736e-03
      2798.8600                     5.310762e-03
      2798.8700                     5.316788e-03
      2798.8800                     5.322814e-03
      2798.8900                     5.328840e-03
      2798.9000                     5.334866e-03
      2798.9100                     5.340892e-03
      2798.9200                     5.346917e-03
      2798.9300                     5.283523e-03
      2798.9400                     5.155980e-03
      2798.9500                     5.028438e-03
      2798.9600                     4.900898e-03
      2798.9700                     4.773360e-03
      2798.9800                     4.645823e-03
      2798.9900                     4.518288e-03
      2799.0000                     4.390754e-03
      2799.0100                     4.263224e-03
      2799.0200                     4.135695e-03
      2799.0300                     4.185367e-03
      2799.0400                     4.400392e-03
      2799.0500                     4.615415e-03
      2799.0600                     4.830435e-03
      2799.0700                     5.045453e-03
      2799.0800                     5.260468e-03
      2799.0900                     5.475481e-03
      2799.1000                     5.690492e-03
      2799.1100                     5.905500e-03
      2799.1200                     6.120505e-03
      2799.1300                     6.317996e-03
      2799.1400                     6.498981e-03
      2799.1500                     6.679965e-03
      2799.1600                     6.860946e-03
      2799.1700                     7.041926e-03
      2799.1800                     7.222903e-03
      2799.1900                     7.403878e-03
      2799.2000                     7.584852e-03
      2799.2100                     7.765822e-03
      2799.2200                     7.946792e-03
      2799.2300                     7.977134e-03
      2799.2400                     7.864147e-03
      2799.2500                     7.751162e-03
      2799.2600                     7.638178e-03
      2799.2700                     7.525195e-03
      2799.2800                     7.412213e-03
      2799.2900                     7.299233e-03
      2799.3000                     7.186254e-03
      2799.3100                     7.073276e-03
      2799.3200                     6.960300e-03
      2799.3300                     6.895517e-03
      2799.3400                     6.877045e-03
      2799.3500                     6.858573e-03
      2799.3600                     6.840101e-03
      2799.3700                     6.821629e-03
      2799.3800                     6.803158e-03
      2799.3900                     6.784686e-03
      2799.4000                     6.766215e-03
      2799.4100                     6.747744e-03
      2799.4200                     6.729274e-03
      2799.4300                     6.811693e-03
      2799.4400                     6.992010e-03
      2799.4500                     7.172325e-03
      2799.4600                     7.352637e-03
      2799.4700                     7.532948e-03
      2799.4800                     7.713256e-03
      2799.4900                     7.893562e-03
      2799.5000                     8.073867e-03
      2799.5100                     8.254169e-03
      2799.5200                     8.434469e-03
      2799.5300                     8.482450e-03
      2799.5400                     8.400778e-03
      2799.5500                     8.319106e-03
      2799.5600                     8.237436e-03
      2799.5700                     8.155767e-03
      2799.5800                     8.074098e-03
      2799.5900                     7.992430e-03
      2799.6000                     7.910764e-03
      2799.6100                     7.829098e-03
      2799.6200                     7.747433e-03
      2799.6300                     7.711097e-03
      2799.6400                     7.719613e-03
      2799.6500                     7.728129e-03
      2799.6600                     7.736644e-03
      2799.6700                     7.745160e-03
      2799.6800                     7.753675e-03
      2799.6900                     7.762191e-03
      2799.7000                     7.770706e-03
      2799.7100                     7.779221e-03
      2799.7200                     7.787736e-03
      2799.7300                     7.805148e-03
      2799.7400                     7.831450e-03
      2799.7500                     7.857751e-03
      2799.7600                     7.884053e-03
      2799.7700                     7.910353e-03
      2799.7800                     7.936654e-03
      2799.7900                     7.962954e-03
      2799.8000                     7.989254e-03
      2799.8100                     8.015554e-03
      2799.8200                     8.041853e-03
      2799.8300                     7.974735e-03
      2799.8400                     7.813360e-03
      2799.8500                     7.651987e-03
      2799.8600                     7.490616e-03
      2799.8700                     7.329247e-03
      2799.8800                     7.167879e-03
      2799.8900                     7.006514e-03
      2799.9000                     6.845150e-03
      2799.9100                     6.683788e-03
      2799.9200                     6.522428e-03
      2799.9300                     6.493817e-03
      2799.9400                     6.600462e-03
      2799.9500                     6.707106e-03
      2799.9600                     6.813748e-03
      2799.9700                     6.920390e-03
      2799.9800                     7.027030e-03
      2799.9900                     7.133669e-03
      2800.0000                     7.240307e-03
      2800.0100                     7.346944e-03
      2800.0200                     7.453581e-03
      2800.0300                     7.545101e-03
      2800.0400                     7.621068e-03
      2800.0500                     7.697034e-03
      2800.0600                     7.772999e-03
      2800.0700                     7.848963e-03
      2800.0800                     7.924927e-03
      2800.0900                     8.000890e-03
      2800.1000                     8.076851e-03
      2800.1100                     8.152812e-03
      2800.1200                     8.228772e-03
      2800.1300                     8.277666e-03
      2800.1400                     8.298436e-03
      2800.1500                     8.319207e-03
      2800.1600                     8.339977e-03
      2800.1700                     8.360747e-03
      2800.1800                     8.381517e-03
      2800.1900                     8.402286e-03
      2800.2000                     8.423055e-03
      2800.2100                     8.443824e-03
      2800.2200                     8.464593e-03
      2800.2300                     8.447665e-03
      2800.2400                     8.391183e-03
      2800.2500                     8.334703e-03
      2800.2600                     8.278223e-03
      2800.2700                     8.221744e-03
      2800.2800                     8.165265e-03
      2800.2900                     8.108787e-03
      2800.3000                     8.052310e-03
      2800.3100                     7.995833e-03
      2800.3200                     7.939357e-03
      2800.3300                     7.883776e-03
      2800.3400                     7.829145e-03
      2800.3500                     7.774513e-03
      2800.3600                     7.719883e-03
      2800.3700                     7.665253e-03
      2800.3800                     7.610624e-03
      2800.3900                     7.555995e-03
      2800.4000                     7.501367e-03
      2800.4100                     7.446740e-03
      2800.4200                     7.392113e-03
      2800.4300                     7.350518e-03
      2800.4400                     7.322867e-03
      2800.4500                     7.295216e-03
      2800.4600                     7.267566e-03
      2800.4700                     7.239916e-03
      2800.4800                     7.212266e-03
      2800.4900                     7.184616e-03
      2800.5000                     7.156967e-03
      2800.5100                     7.129318e-03
      2800.5200                     7.101669e-03
      2800.5300                     7.123810e-03
      2800.5400                     7.199746e-03
      2800.5500                     7.275681e-03
      2800.5600                     7.351615e-03
      2800.5700                     7.427549e-03
      2800.5800                     7.503481e-03
      2800.5900                     7.579413e-03
      2800.6000                     7.655343e-03
      2800.6100                     7.731273e-03
      2800.6200                     7.807202e-03
      2800.6300                     7.865250e-03
      2800.6400                     7.903787e-03
      2800.6500                     7.942325e-03
      2800.6600                     7.980862e-03
      2800.6700                     8.019398e-03
      2800.6800                     8.057934e-03
      2800.6900                     8.096470e-03
      2800.7000                     8.135005e-03
      2800.7100                     8.173540e-03
      2800.7200                     8.212074e-03
      2800.7300                     8.232821e-03
      2800.7400                     8.233971e-03
      2800.7500                     8.235121e-03
      2800.7600                     8.236271e-03
      2800.7700                     8.237421e-03
      2800.7800                     8.238571e-03
      2800.7900                     8.239721e-03
      2800.8000                     8.240871e-03
      2800.8100                     8.242021e-03
      2800.8200                     8.243171e-03
      2800.8300                     8.201975e-03
      2800.8400                     8.113664e-03
      2800.8500                     8.025355e-03
      2800.8600                     7.937046e-03
      2800.8700                     7.848739e-03
      2800.8800                     7.760432e-03
      2800.8900                     7.672126e-03
      2800.9000                     7.583822e-03
      2800.9100                     7.495518e-03
      2800.9200                     7.407216e-03
      2800.9300                     7.390757e-03
      2800.9400                     7.455022e-03
      2800.9500                     7.519285e-03
      2800.9600                     7.583548e-03
      2800.9700                     7.647811e-03
      2800.9800                     7.712072e-03
      2800.9900                     7.776333e-03
      2801.0000                     7.840593e-03
      2801.0100                     7.904854e-03
      2801.0200                     7.969115e-03
      2801.0300                     7.994054e-03
      2801.0400                     7.974379e-03
      2801.0500                     7.954703e-03
      2801.0600                     7.935028e-03
      2801.0700                     7.915353e-03
      2801.0800                     7.895678e-03
      2801.0900                     7.876003e-03
      2801.1000                     7.856329e-03
      2801.1100                     7.836654e-03
      2801.1200                     7.816980e-03
      2801.1300                     7.794738e-03
      2801.1400                     7.769552e-03
      2801.1500                     7.744367e-03
      2801.1600                     7.719182e-03
      2801.1700                     7.693998e-03
      2801.1800                     7.668814e-03
      2801.1900                     7.643629e-03
      2801.2000                     7.618446e-03
      2801.2100                     7.593262e-03
      2801.2200                     7.568079e-03
      2801.2300                     7.546588e-03
      2801.2400                     7.529370e-03
      2801.2500                     7.512152e-03
      2801.2600                     7.494934e-03
      2801.2700                     7.477717e-03
      2801.2800                     7.460499e-03
      2801.2900                     7.443282e-03
      2801.3000                     7.426065e-03
      2801.3100                     7.408848e-03
      2801.3200                     7.391631e-03
      2801.3300                     7.361141e-03
      2801.3400                     7.315140e-03
      2801.3500                     7.269140e-03
      2801.3600                     7.223140e-03
      2801.3700                     7.177140e-03
      2801.3800                     7.131142e-03
      2801.3900                     7.085143e-03
      2801.4000                     7.039145e-03
      2801.4100                     6.993148e-03
      2801.4200                     6.947151e-03
      2801.4300                     6.896661e-03
      2801.4400                     6.840870e-03
      2801.4500                     6.785079e-03
      2801.4600                     6.729289e-03
      2801.4700                     6.673499e-03
      2801.4800                     6.617710e-03
      2801.4900                     6.561922e-03
      2801.5000                     6.506134e-03
      2801.5100                     6.450347e-03
      2801.5200                     6.394561e-03
      2801.5300                     6.375935e-03
      2801.5400                     6.401597e-03
      2801.5500                     6.427259e-03
      2801.5600                     6.452921e-03
      2801.5700                     6.478582e-03
      2801.5800                     6.504243e-03
      2801.5900                     6.529903e-03
      2801.6000                     6.555564e-03
      2801.6100                     6.581224e-03
      2801.6200                     6.606884e-03
      2801.6300                     6.603088e-03
      2801.6400                     6.563842e-03
      2801.6500                     6.524596e-03
      2801.6600                     6.485350e-03
      2801.6700                     6.446105e-03
      2801.6800                     6.406860e-03
      2801.6900                     6.367616e-03
      2801.7000                     6.328372e-03
      2801.7100                     6.289128e-03
      2801.7200                     6.249885e-03
      2801.7300                     6.137632e-03
      2801.7400                     5.936637e-03
      2801.7500                     5.735644e-03
      2801.7600                     5.534654e-03
      2801.7700                     5.333665e-03
      2801.7800                     5.132679e-03
      2801.7900                     4.931695e-03
      2801.8000                     4.730712e-03
      2801.8100                     4.529732e-03
      2801.8200                     4.328755e-03
      2801.8300                     4.284437e-03
      2801.8400                     4.432428e-03
      2801.8500                     4.580416e-03
      2801.8600                     4.728404e-03
      2801.8700                     4.876389e-03
      2801.8800                     5.024373e-03
      2801.8900                     5.172355e-03
      2801.9000                     5.320336e-03
      2801.9100                     5.468315e-03
      2801.9200                     5.616293e-03
      2801.9300                     5.726165e-03
      2801.9400                     5.788796e-03
      2801.9500                     5.851428e-03
      2801.9600                     5.914058e-03
      2801.9700                     5.976688e-03
      2801.9800                     6.039317e-03
      2801.9900                     6.101946e-03
      2802.0000                     6.164574e-03
      2802.0100                     6.227203e-03
      2802.0200                     6.289831e-03
      2802.0300                     6.295816e-03
      2802.0400                     6.230881e-03
      2802.0500                     6.165946e-03
      2802.0600                     6.101013e-03
      2802.0700                     6.036079e-03
      2802.0800                     5.971147e-03
      2802.0900                     5.906215e-03
      2802.1000                     5.841283e-03
      2802.1100                     5.776353e-03
      2802.1200                     5.711422e-03
      2802.1300                     5.681279e-03
      2802.1400                     5.695123e-03
      2802.1500                     5.708967e-03
      2802.1600                     5.722811e-03
      2802.1700                     5.736655e-03
      2802.1800                     5.750499e-03
      2802.1900                     5.764342e-03
      2802.2000                     5.778186e-03
      2802.2100                     5.792029e-03
      2802.2200                     5.805872e-03
      2802.2300                     5.775827e-03
      2802.2400                     5.689733e-03
      2802.2500                     5.603640e-03
      2802.2600                     5.517547e-03
      2802.2700                     5.431456e-03
      2802.2800                     5.345365e-03
      2802.2900                     5.259275e-03
      2802.3000                     5.173186e-03
      2802.3100                     5.087098e-03
      2802.3200                     5.001011e-03
      2802.3300                     4.958380e-03
      2802.3400                     4.971800e-03
      2802.3500                     4.985219e-03
      2802.3600                     4.998639e-03
      2802.3700                     5.012058e-03
      2802.3800                     5.025477e-03
      2802.3900                     5.038896e-03
      2802.4000                     5.052315e-03
      2802.4100                     5.065734e-03
      2802.4200                     5.079152e-03
      2802.4300                     5.063315e-03
      2802.4400                     5.009365e-03
      2802.4500                     4.955416e-03
      2802.4600                     4.901467e-03
      2802.4700                     4.847519e-03
      2802.4800                     4.793572e-03
      2802.4900                     4.739624e-03
      2802.5000                     4.685678e-03
      2802.5100                     4.631732e-03
      2802.5200                     4.577787e-03
      2802.5300                     4.551188e-03
      2802.5400                     4.560571e-03
      2802.5500                     4.569954e-03
      2802.5600                     4.579337e-03
      2802.5700                     4.588719e-03
      2802.5800                     4.598102e-03
      2802.5900                     4.607484e-03
      2802.6000                     4.616866e-03
      2802.6100                     4.626249e-03
      2802.6200                     4.635631e-03
      2802.6300                     4.645065e-03
      2802.6400                     4.654569e-03
      2802.6500                     4.664072e-03
      2802.6600                     4.673575e-03
      2802.6700                     4.683079e-03
      2802.6800                     4.692582e-03
      2802.6900                     4.702085e-03
