Wavelength (Angstroms)     Irradiance (Watts/m2/Angstrom)
      7662.1900                     1.202645e-01
      7662.2000                     1.208313e-01
      7662.2100                     1.213012e-01
      7662.2200                     1.216943e-01
      7662.2300                     1.220230e-01
      7662.2400                     1.222970e-01
      7662.2500                     1.225300e-01
      7662.2600                     1.227263e-01
      7662.2700                     1.228933e-01
      7662.2800                     1.230361e-01
      7662.2900                     1.231591e-01
      7662.3000                     1.232637e-01
      7662.3100                     1.233545e-01
      7662.3200                     1.234346e-01
      7662.3300                     1.235027e-01
      7662.3400                     1.235623e-01
      7662.3500                     1.236137e-01
      7662.3600                     1.236581e-01
      7662.3700                     1.236970e-01
      7662.3800                     1.237306e-01
      7662.3900                     1.237590e-01
      7662.4000                     1.237830e-01
      7662.4100                     1.238021e-01
      7662.4200                     1.238173e-01
      7662.4300                     1.238285e-01
      7662.4400                     1.238358e-01
      7662.4500                     1.238397e-01
      7662.4600                     1.238388e-01
      7662.4700                     1.238344e-01
      7662.4800                     1.238253e-01
      7662.4900                     1.238126e-01
      7662.5000                     1.237953e-01
      7662.5100                     1.237744e-01
      7662.5200                     1.237505e-01
      7662.5300                     1.237235e-01
      7662.5400                     1.236944e-01
      7662.5500                     1.236666e-01
      7662.5600                     1.236391e-01
      7662.5700                     1.236166e-01
      7662.5800                     1.235996e-01
      7662.5900                     1.235884e-01
      7662.6000                     1.235862e-01
      7662.6100                     1.235915e-01
      7662.6200                     1.236051e-01
      7662.6300                     1.236257e-01
      7662.6400                     1.236527e-01
      7662.6500                     1.236844e-01
      7662.6600                     1.237194e-01
      7662.6700                     1.237540e-01
      7662.6800                     1.237888e-01
      7662.6900                     1.238221e-01
      7662.7000                     1.238523e-01
      7662.7100                     1.238788e-01
      7662.7200                     1.239029e-01
      7662.7300                     1.239224e-01
      7662.7400                     1.239380e-01
      7662.7500                     1.239507e-01
      7662.7600                     1.239602e-01
      7662.7700                     1.239673e-01
      7662.7800                     1.239706e-01
      7662.7900                     1.239708e-01
      7662.8000                     1.239693e-01
      7662.8100                     1.239639e-01
      7662.8200                     1.239555e-01
      7662.8300                     1.239440e-01
      7662.8400                     1.239290e-01
      7662.8500                     1.239092e-01
      7662.8600                     1.238845e-01
      7662.8700                     1.238544e-01
      7662.8800                     1.238180e-01
      7662.8900                     1.237746e-01
      7662.9000                     1.237230e-01
      7662.9100                     1.236638e-01
      7662.9200                     1.235980e-01
      7662.9300                     1.235272e-01
      7662.9400                     1.234549e-01
      7662.9500                     1.233821e-01
      7662.9600                     1.233138e-01
      7662.9700                     1.232502e-01
      7662.9800                     1.231943e-01
      7662.9900                     1.231432e-01
      7663.0000                     1.230942e-01
      7663.0100                     1.230434e-01
      7663.0200                     1.229866e-01
      7663.0300                     1.229169e-01
      7663.0400                     1.228297e-01
      7663.0500                     1.227189e-01
      7663.0600                     1.225801e-01
      7663.0700                     1.224089e-01
      7663.0800                     1.221968e-01
      7663.0900                     1.219377e-01
      7663.1000                     1.216256e-01
      7663.1100                     1.212440e-01
      7663.1200                     1.207800e-01
      7663.1300                     1.202172e-01
      7663.1400                     1.195289e-01
      7663.1500                     1.186750e-01
      7663.1600                     1.176281e-01
      7663.1700                     1.163418e-01
      7663.1800                     1.147247e-01
      7663.1900                     1.127364e-01
      7663.2000                     1.103113e-01
      7663.2100                     1.073483e-01
      7663.2200                     1.038088e-01
      7663.2300                     9.971407e-02
      7663.2400                     9.510992e-02
      7663.2500                     9.013967e-02
      7663.2600                     8.507883e-02
      7663.2700                     8.021123e-02
      7663.2800                     7.592967e-02
      7663.2900                     7.250793e-02
      7663.3000                     7.015225e-02
      7663.3100                     6.907689e-02
      7663.3200                     6.934572e-02
      7663.3300                     7.087660e-02
      7663.3400                     7.360377e-02
      7663.3500                     7.740812e-02
      7663.3600                     8.193034e-02
      7663.3700                     8.687485e-02
      7663.3800                     9.191245e-02
      7663.3900                     9.672901e-02
      7663.4000                     1.011304e-01
      7663.4100                     1.049757e-01
      7663.4200                     1.082089e-01
      7663.4300                     1.108881e-01
      7663.4400                     1.130545e-01
      7663.4500                     1.147348e-01
      7663.4600                     1.160360e-01
      7663.4700                     1.170060e-01
      7663.4800                     1.176652e-01
      7663.4900                     1.180549e-01
      7663.5000                     1.182029e-01
      7663.5100                     1.181174e-01
      7663.5200                     1.178101e-01
      7663.5300                     1.173269e-01
      7663.5400                     1.167099e-01
      7663.5500                     1.160196e-01
      7663.5600                     1.153502e-01
      7663.5700                     1.147843e-01
      7663.5800                     1.144167e-01
      7663.5900                     1.143107e-01
      7663.6000                     1.144823e-01
      7663.6100                     1.149388e-01
      7663.6200                     1.156516e-01
      7663.6300                     1.165386e-01
      7663.6400                     1.175244e-01
      7663.6500                     1.185290e-01
      7663.6600                     1.194829e-01
      7663.6700                     1.203423e-01
      7663.6800                     1.210785e-01
      7663.6900                     1.216876e-01
      7663.7000                     1.221828e-01
      7663.7100                     1.225780e-01
      7663.7200                     1.228835e-01
      7663.7300                     1.231257e-01
      7663.7400                     1.233159e-01
      7663.7500                     1.234636e-01
      7663.7600                     1.235810e-01
      7663.7700                     1.236752e-01
      7663.7800                     1.237509e-01
      7663.7900                     1.238119e-01
      7663.8000                     1.238624e-01
      7663.8100                     1.239041e-01
      7663.8200                     1.239389e-01
      7663.8300                     1.239681e-01
      7663.8400                     1.239929e-01
      7663.8500                     1.240138e-01
      7663.8600                     1.240316e-01
      7663.8700                     1.240471e-01
      7663.8800                     1.240606e-01
      7663.8900                     1.240711e-01
      7663.9000                     1.240810e-01
      7663.9100                     1.240892e-01
      7663.9200                     1.240952e-01
      7663.9300                     1.241008e-01
      7663.9400                     1.241047e-01
      7663.9500                     1.241076e-01
      7663.9600                     1.241094e-01
      7663.9700                     1.241095e-01
      7663.9800                     1.241082e-01
      7663.9900                     1.241051e-01
      7664.0000                     1.241006e-01
      7664.0100                     1.240947e-01
      7664.0200                     1.240860e-01
      7664.0300                     1.240754e-01
      7664.0400                     1.240630e-01
      7664.0500                     1.240468e-01
      7664.0600                     1.240282e-01
      7664.0700                     1.240068e-01
      7664.0800                     1.239842e-01
      7664.0900                     1.239585e-01
      7664.1000                     1.239329e-01
      7664.1100                     1.239072e-01
      7664.1200                     1.238825e-01
      7664.1300                     1.238613e-01
      7664.1400                     1.238425e-01
      7664.1500                     1.238296e-01
      7664.1600                     1.238224e-01
      7664.1700                     1.238209e-01
      7664.1800                     1.238251e-01
      7664.1900                     1.238341e-01
      7664.2000                     1.238465e-01
      7664.2100                     1.238624e-01
      7664.2200                     1.238800e-01
      7664.2300                     1.238969e-01
      7664.2400                     1.239120e-01
      7664.2500                     1.239243e-01
      7664.2600                     1.239319e-01
      7664.2700                     1.239340e-01
      7664.2800                     1.239303e-01
      7664.2900                     1.239177e-01
      7664.3000                     1.238976e-01
      7664.3100                     1.238687e-01
      7664.3200                     1.238283e-01
      7664.3300                     1.237757e-01
      7664.3400                     1.237103e-01
      7664.3500                     1.236305e-01
      7664.3600                     1.235318e-01
      7664.3700                     1.234156e-01
      7664.3800                     1.232806e-01
      7664.3900                     1.231226e-01
      7664.4000                     1.229435e-01
      7664.4100                     1.227449e-01
      7664.4200                     1.225269e-01
      7664.4300                     1.222930e-01
      7664.4400                     1.220501e-01
      7664.4500                     1.218012e-01
      7664.4600                     1.215558e-01
      7664.4700                     1.213215e-01
      7664.4800                     1.211053e-01
      7664.4900                     1.209188e-01
      7664.5000                     1.207683e-01
      7664.5100                     1.206566e-01
      7664.5200                     1.205907e-01
      7664.5300                     1.205749e-01
      7664.5400                     1.206049e-01
      7664.5500                     1.206803e-01
      7664.5600                     1.207985e-01
      7664.5700                     1.209520e-01
      7664.5800                     1.211341e-01
      7664.5900                     1.213374e-01
      7664.6000                     1.215518e-01
      7664.6100                     1.217727e-01
      7664.6200                     1.219902e-01
      7664.6300                     1.222008e-01
      7664.6400                     1.223994e-01
      7664.6500                     1.225846e-01
      7664.6600                     1.227535e-01
      7664.6700                     1.229060e-01
      7664.6800                     1.230444e-01
      7664.6900                     1.231670e-01
      7664.7000                     1.232777e-01
      7664.7100                     1.233780e-01
      7664.7200                     1.234674e-01
      7664.7300                     1.235496e-01
      7664.7400                     1.236235e-01
      7664.7500                     1.236917e-01
      7664.7600                     1.237531e-01
      7664.7700                     1.238093e-01
      7664.7800                     1.238591e-01
      7664.7900                     1.239044e-01
      7664.8000                     1.239451e-01
      7664.8100                     1.239808e-01
      7664.8200                     1.240122e-01
      7664.8300                     1.240388e-01
      7664.8400                     1.240619e-01
      7664.8500                     1.240814e-01
      7664.8600                     1.240971e-01
      7664.8700                     1.241111e-01
      7664.8800                     1.241221e-01
      7664.8900                     1.241313e-01
      7664.9000                     1.241388e-01
      7664.9100                     1.241445e-01
      7664.9200                     1.241485e-01
      7664.9300                     1.241516e-01
      7664.9400                     1.241530e-01
      7664.9500                     1.241526e-01
      7664.9600                     1.241483e-01
      7664.9700                     1.241393e-01
      7664.9800                     1.241236e-01
      7664.9900                     1.240968e-01
      7665.0000                     1.240557e-01
      7665.0100                     1.239970e-01
      7665.0200                     1.239165e-01
      7665.0300                     1.238113e-01
      7665.0400                     1.236839e-01
      7665.0500                     1.235386e-01
      7665.0600                     1.233842e-01
      7665.0700                     1.232334e-01
      7665.0800                     1.231001e-01
      7665.0900                     1.229997e-01
      7665.1000                     1.229462e-01
      7665.1100                     1.229420e-01
      7665.1200                     1.229893e-01
      7665.1300                     1.230848e-01
      7665.1400                     1.232133e-01
      7665.1500                     1.233610e-01
      7665.1600                     1.235141e-01
      7665.1700                     1.236592e-01
      7665.1800                     1.237860e-01
      7665.1900                     1.238911e-01
      7665.2000                     1.239698e-01
      7665.2100                     1.240257e-01
      7665.2200                     1.240627e-01
      7665.2300                     1.240800e-01
      7665.2400                     1.240852e-01
      7665.2500                     1.240796e-01
      7665.2600                     1.240646e-01
      7665.2700                     1.240424e-01
      7665.2800                     1.240131e-01
      7665.2900                     1.239790e-01
      7665.3000                     1.239401e-01
      7665.3100                     1.238980e-01
      7665.3200                     1.238542e-01
      7665.3300                     1.238116e-01
      7665.3400                     1.237719e-01
      7665.3500                     1.237361e-01
      7665.3600                     1.237083e-01
      7665.3700                     1.236865e-01
      7665.3800                     1.236730e-01
      7665.3900                     1.236654e-01
      7665.4000                     1.236636e-01
      7665.4100                     1.236637e-01
      7665.4200                     1.236629e-01
      7665.4300                     1.236596e-01
      7665.4400                     1.236486e-01
      7665.4500                     1.236299e-01
      7665.4600                     1.236000e-01
      7665.4700                     1.235590e-01
      7665.4800                     1.235090e-01
      7665.4900                     1.234514e-01
      7665.5000                     1.233911e-01
      7665.5100                     1.233304e-01
      7665.5200                     1.232758e-01
      7665.5300                     1.232297e-01
      7665.5400                     1.231967e-01
      7665.5500                     1.231791e-01
      7665.5600                     1.231778e-01
      7665.5700                     1.231924e-01
      7665.5800                     1.232193e-01
      7665.5900                     1.232586e-01
      7665.6000                     1.233035e-01
      7665.6100                     1.233492e-01
      7665.6200                     1.233918e-01
      7665.6300                     1.234276e-01
      7665.6400                     1.234532e-01
      7665.6500                     1.234668e-01
      7665.6600                     1.234696e-01
      7665.6700                     1.234619e-01
      7665.6800                     1.234475e-01
      7665.6900                     1.234290e-01
      7665.7000                     1.234118e-01
      7665.7100                     1.233991e-01
      7665.7200                     1.233946e-01
      7665.7300                     1.234004e-01
      7665.7400                     1.234181e-01
      7665.7500                     1.234466e-01
      7665.7600                     1.234866e-01
      7665.7700                     1.235340e-01
      7665.7800                     1.235868e-01
      7665.7900                     1.236423e-01
      7665.8000                     1.236970e-01
      7665.8100                     1.237476e-01
      7665.8200                     1.237941e-01
      7665.8300                     1.238330e-01
      7665.8400                     1.238638e-01
      7665.8500                     1.238874e-01
      7665.8600                     1.239039e-01
      7665.8700                     1.239136e-01
      7665.8800                     1.239168e-01
      7665.8900                     1.239160e-01
      7665.9000                     1.239097e-01
      7665.9100                     1.238999e-01
      7665.9200                     1.238868e-01
      7665.9300                     1.238706e-01
      7665.9400                     1.238509e-01
      7665.9500                     1.238279e-01
      7665.9600                     1.238020e-01
      7665.9700                     1.237714e-01
      7665.9800                     1.237373e-01
      7665.9900                     1.236985e-01
      7666.0000                     1.236532e-01
      7666.0100                     1.236014e-01
      7666.0200                     1.235413e-01
      7666.0300                     1.234702e-01
      7666.0400                     1.233875e-01
      7666.0500                     1.232903e-01
      7666.0600                     1.231742e-01
      7666.0700                     1.230335e-01
      7666.0800                     1.228648e-01
      7666.0900                     1.226603e-01
      7666.1000                     1.224061e-01
      7666.1100                     1.220916e-01
      7666.1200                     1.217023e-01
      7666.1300                     1.212113e-01
      7666.1400                     1.205890e-01
      7666.1500                     1.198077e-01
      7666.1600                     1.188273e-01
      7666.1700                     1.175804e-01
      7666.1800                     1.160457e-01
      7666.1900                     1.141911e-01
      7666.2000                     1.119790e-01
      7666.2100                     1.094536e-01
      7666.2200                     1.066965e-01
      7666.2300                     1.038190e-01
      7666.2400                     1.009907e-01
      7666.2500                     9.836118e-02
      7666.2600                     9.604284e-02
      7666.2700                     9.412398e-02
      7666.2800                     9.252809e-02
      7666.2900                     9.113851e-02
      7666.3000                     8.975495e-02
      7666.3100                     8.811373e-02
      7666.3200                     8.600225e-02
      7666.3300                     8.324181e-02
      7666.3400                     7.978161e-02
      7666.3500                     7.580007e-02
      7666.3600                     7.153385e-02
      7666.3700                     6.734265e-02
      7666.3800                     6.357900e-02
      7666.3900                     6.051654e-02
      7666.4000                     5.844665e-02
      7666.4100                     5.749482e-02
      7666.4200                     5.769720e-02
      7666.4300                     5.911769e-02
      7666.4400                     6.177614e-02
      7666.4500                     6.549918e-02
      7666.4600                     7.014172e-02
      7666.4700                     7.552933e-02
      7666.4800                     8.128701e-02
      7666.4900                     8.712005e-02
      7666.5000                     9.271763e-02
      7666.5100                     9.783069e-02
      7666.5200                     1.023386e-01
      7666.5300                     1.061621e-01
      7666.5400                     1.092767e-01
      7666.5500                     1.117922e-01
      7666.5600                     1.137834e-01
      7666.5700                     1.152978e-01
      7666.5800                     1.164600e-01
      7666.5900                     1.173422e-01
      7666.6000                     1.179918e-01
      7666.6100                     1.184650e-01
      7666.6200                     1.188067e-01
      7666.6300                     1.190445e-01
      7666.6400                     1.191966e-01
      7666.6500                     1.192873e-01
      7666.6600                     1.193288e-01
      7666.6700                     1.193269e-01
      7666.6800                     1.192913e-01
      7666.6900                     1.192249e-01
      7666.7000                     1.191285e-01
      7666.7100                     1.190011e-01
      7666.7200                     1.188420e-01
      7666.7300                     1.186461e-01
      7666.7400                     1.184030e-01
      7666.7500                     1.181082e-01
      7666.7600                     1.177508e-01
      7666.7700                     1.173110e-01
      7666.7800                     1.167749e-01
      7666.7900                     1.161246e-01
      7666.8000                     1.153286e-01
      7666.8100                     1.143550e-01
      7666.8200                     1.131771e-01
      7666.8300                     1.117522e-01
      7666.8400                     1.100015e-01
      7666.8500                     1.078883e-01
      7666.8600                     1.053412e-01
      7666.8700                     1.022237e-01
      7666.8800                     9.844968e-02
      7666.8900                     9.392116e-02
      7666.9000                     8.848046e-02
      7666.9100                     8.201628e-02
      7666.9200                     7.456734e-02
      7666.9300                     6.621553e-02
      7666.9400                     5.719145e-02
      7666.9500                     4.802411e-02
      7666.9600                     3.923926e-02
      7666.9700                     3.147415e-02
      7666.9800                     2.510504e-02
      7666.9900                     2.024307e-02
      7667.0000                     1.691094e-02
      7667.0100                     1.497474e-02
      7667.0200                     1.420274e-02
      7667.0300                     1.453176e-02
      7667.0400                     1.610866e-02
      7667.0500                     1.895709e-02
      7667.0600                     2.323273e-02
      7667.0700                     2.915588e-02
      7667.0800                     3.657438e-02
      7667.0900                     4.513081e-02
      7667.1000                     5.434892e-02
      7667.1100                     6.357546e-02
      7667.1200                     7.229175e-02
      7667.1300                     8.016627e-02
      7667.1400                     8.691319e-02
      7667.1500                     9.262541e-02
      7667.1600                     9.737914e-02
      7667.1700                     1.012361e-01
      7667.1800                     1.043746e-01
      7667.1900                     1.069400e-01
      7667.2000                     1.090236e-01
      7667.2100                     1.107138e-01
      7667.2200                     1.121115e-01
      7667.2300                     1.132720e-01
      7667.2400                     1.142284e-01
      7667.2500                     1.150373e-01
      7667.2600                     1.157275e-01
      7667.2700                     1.163155e-01
      7667.2800                     1.168254e-01
      7667.2900                     1.172743e-01
      7667.3000                     1.176699e-01
      7667.3100                     1.180242e-01
      7667.3200                     1.183448e-01
      7667.3300                     1.186383e-01
      7667.3400                     1.189072e-01
      7667.3500                     1.191592e-01
      7667.3600                     1.193943e-01
      7667.3700                     1.196159e-01
      7667.3800                     1.198255e-01
      7667.3900                     1.200259e-01
      7667.4000                     1.202167e-01
      7667.4100                     1.203976e-01
      7667.4200                     1.205723e-01
      7667.4300                     1.207395e-01
      7667.4400                     1.208979e-01
      7667.4500                     1.210511e-01
      7667.4600                     1.211976e-01
      7667.4700                     1.213367e-01
      7667.4800                     1.214692e-01
      7667.4900                     1.215962e-01
      7667.5000                     1.217172e-01
      7667.5100                     1.218312e-01
      7667.5200                     1.219395e-01
      7667.5300                     1.220434e-01
      7667.5400                     1.221406e-01
      7667.5500                     1.222330e-01
      7667.5600                     1.223205e-01
      7667.5700                     1.224036e-01
      7667.5800                     1.224811e-01
      7667.5900                     1.225550e-01
      7667.6000                     1.226242e-01
      7667.6100                     1.226898e-01
      7667.6200                     1.227512e-01
      7667.6300                     1.228096e-01
      7667.6400                     1.228654e-01
      7667.6500                     1.229164e-01
      7667.6600                     1.229653e-01
      7667.6700                     1.230125e-01
      7667.6800                     1.230561e-01
      7667.6900                     1.230965e-01
      7667.7000                     1.231363e-01
      7667.7100                     1.231732e-01
      7667.7200                     1.232076e-01
      7667.7300                     1.232406e-01
      7667.7400                     1.232719e-01
      7667.7500                     1.233015e-01
      7667.7600                     1.233306e-01
      7667.7700                     1.233567e-01
      7667.7800                     1.233817e-01
      7667.7900                     1.234064e-01
      7667.8000                     1.234294e-01
      7667.8100                     1.234515e-01
      7667.8200                     1.234723e-01
      7667.8300                     1.234918e-01
      7667.8400                     1.235105e-01
      7667.8500                     1.235286e-01
      7667.8600                     1.235465e-01
      7667.8700                     1.235630e-01
      7667.8800                     1.235784e-01
      7667.8900                     1.235934e-01
      7667.9000                     1.236079e-01
      7667.9100                     1.236215e-01
      7667.9200                     1.236352e-01
      7667.9300                     1.236475e-01
      7667.9400                     1.236599e-01
      7667.9500                     1.236717e-01
      7667.9600                     1.236832e-01
      7667.9700                     1.236934e-01
      7667.9800                     1.237037e-01
      7667.9900                     1.237140e-01
      7668.0000                     1.237242e-01
      7668.0100                     1.237332e-01
      7668.0200                     1.237418e-01
      7668.0300                     1.237500e-01
      7668.0400                     1.237593e-01
      7668.0500                     1.237669e-01
      7668.0600                     1.237744e-01
      7668.0700                     1.237825e-01
      7668.0800                     1.237894e-01
      7668.0900                     1.237960e-01
      7668.1000                     1.238033e-01
      7668.1100                     1.238093e-01
      7668.1200                     1.238153e-01
      7668.1300                     1.238214e-01
      7668.1400                     1.238274e-01
      7668.1500                     1.238335e-01
      7668.1600                     1.238393e-01
      7668.1700                     1.238443e-01
      7668.1800                     1.238496e-01
      7668.1900                     1.238548e-01
      7668.2000                     1.238599e-01
      7668.2100                     1.238647e-01
      7668.2200                     1.238690e-01
      7668.2300                     1.238731e-01
      7668.2400                     1.238781e-01
      7668.2500                     1.238821e-01
      7668.2600                     1.238860e-01
      7668.2700                     1.238899e-01
      7668.2800                     1.238938e-01
      7668.2900                     1.238978e-01
      7668.3000                     1.239017e-01
      7668.3100                     1.239056e-01
      7668.3200                     1.239083e-01
      7668.3300                     1.239122e-01
      7668.3400                     1.239152e-01
      7668.3500                     1.239182e-01
      7668.3600                     1.239215e-01
      7668.3700                     1.239243e-01
      7668.3800                     1.239274e-01
      7668.3900                     1.239304e-01
      7668.4000                     1.239335e-01
      7668.4100                     1.239362e-01
      7668.4200                     1.239384e-01
      7668.4300                     1.239414e-01
      7668.4400                     1.239432e-01
      7668.4500                     1.239463e-01
      7668.4600                     1.239484e-01
      7668.4700                     1.239512e-01
      7668.4800                     1.239530e-01
      7668.4900                     1.239560e-01
      7668.5000                     1.239578e-01
      7668.5100                     1.239597e-01
      7668.5200                     1.239615e-01
      7668.5300                     1.239634e-01
      7668.5400                     1.239664e-01
      7668.5500                     1.239682e-01
      7668.5600                     1.239700e-01
      7668.5700                     1.239718e-01
      7668.5800                     1.239736e-01
      7668.5900                     1.239754e-01
      7668.6000                     1.239772e-01
      7668.6100                     1.239782e-01
      7668.6200                     1.239796e-01
      7668.6300                     1.239814e-01
      7668.6400                     1.239833e-01
      7668.6500                     1.239851e-01
      7668.6600                     1.239856e-01
      7668.6700                     1.239875e-01
      7668.6800                     1.239893e-01
      7668.6900                     1.239907e-01
