Wavelength (Angstroms)     Irradiance (Watts/m2/Angstrom)
      3944.0700                     1.383023e-01
      3944.0800                     1.379373e-01
      3944.0900                     1.372749e-01
      3944.1000                     1.365438e-01
      3944.1100                     1.359729e-01
      3944.1200                     1.355393e-01
      3944.1300                     1.348768e-01
      3944.1400                     1.335052e-01
      3944.1500                     1.307610e-01
      3944.1600                     1.258893e-01
      3944.1700                     1.183867e-01
      3944.1800                     1.082760e-01
      3944.1900                     9.711278e-02
      3944.2000                     8.688739e-02
      3944.2100                     8.000195e-02
      3944.2200                     7.808081e-02
      3944.2300                     8.110122e-02
      3944.2400                     8.631795e-02
      3944.2500                     9.043660e-02
      3944.2600                     9.146677e-02
      3944.2700                     8.940838e-02
      3944.2800                     8.602301e-02
      3944.2900                     8.430773e-02
      3944.3000                     8.639031e-02
      3944.3100                     9.247673e-02
      3944.3200                     1.009427e-01
      3944.3300                     1.096375e-01
      3944.3400                     1.166394e-01
      3944.3500                     1.215365e-01
      3944.3600                     1.245804e-01
      3944.3700                     1.258397e-01
      3944.3800                     1.249940e-01
      3944.3900                     1.214485e-01
      3944.4000                     1.141962e-01
      3944.4100                     1.030085e-01
      3944.4200                     8.847991e-02
      3944.4300                     7.230373e-02
      3944.4400                     5.720273e-02
      3944.4500                     4.605997e-02
      3944.4600                     4.114080e-02
      3944.4700                     4.358942e-02
      3944.4800                     5.333736e-02
      3944.4900                     6.841693e-02
      3944.5000                     8.461793e-02
      3944.5100                     9.818771e-02
      3944.5200                     1.074100e-01
      3944.5300                     1.123992e-01
      3944.5400                     1.136814e-01
      3944.5500                     1.116914e-01
      3944.5600                     1.071385e-01
      3944.5700                     1.009379e-01
      3944.5800                     9.455419e-02
      3944.5900                     8.942896e-02
      3944.6000                     8.650048e-02
      3944.6100                     8.586036e-02
      3944.6200                     8.675345e-02
      3944.6300                     8.810424e-02
      3944.6400                     8.863122e-02
      3944.6500                     8.714436e-02
      3944.6600                     8.320882e-02
      3944.6700                     7.764839e-02
      3944.6800                     7.243116e-02
      3944.6900                     6.993719e-02
      3944.7000                     7.144813e-02
      3944.7100                     7.657500e-02
      3944.7200                     8.353281e-02
      3944.7300                     9.026185e-02
      3944.7400                     9.543474e-02
      3944.7500                     9.875393e-02
      3944.7600                     1.004711e-01
      3944.7700                     1.009296e-01
      3944.7800                     1.005183e-01
      3944.7900                     9.960358e-02
      3944.8000                     9.834551e-02
      3944.8100                     9.690432e-02
      3944.8200                     9.528002e-02
      3944.8300                     9.347259e-02
      3944.8400                     9.148204e-02
      3944.8500                     8.919391e-02
      3944.8600                     8.647088e-02
      3944.8700                     8.326716e-02
      3944.8800                     7.951407e-02
      3944.8900                     7.516583e-02
      3944.9000                     7.040552e-02
      3944.9100                     6.555360e-02
      3944.9200                     6.095338e-02
      3944.9300                     5.699400e-02
      3944.9400                     5.383568e-02
      3944.9500                     5.159290e-02
      3944.9600                     5.031145e-02
      3944.9700                     4.967090e-02
      3944.9800                     4.928212e-02
      3944.9900                     4.884756e-02
      3945.0000                     4.802386e-02
      3945.0100                     4.671945e-02
      3945.0200                     4.498010e-02
      3945.0300                     4.285158e-02
      3945.0400                     4.021943e-02
      3945.0500                     3.692339e-02
      3945.0600                     3.278033e-02
      3945.0700                     2.779023e-02
      3945.0800                     2.245668e-02
      3945.0900                     1.744354e-02
      3945.1000                     1.341468e-02
      3945.1100                     1.069062e-02
      3945.1200                     9.179805e-03
      3945.1300                     8.630452e-03
      3945.1400                     8.928118e-03
      3945.1500                     1.009571e-02
      3945.1600                     1.233930e-02
      3945.1700                     1.575046e-02
      3945.1800                     2.030633e-02
      3945.1900                     2.541171e-02
      3945.2000                     3.024244e-02
      3945.2100                     3.406592e-02
      3945.2200                     3.685922e-02
      3945.2300                     3.903443e-02
      3945.2400                     4.114098e-02
      3945.2500                     4.329335e-02
      3945.2600                     4.539996e-02
      3945.2700                     4.736924e-02
      3945.2800                     4.924696e-02
      3945.2900                     5.139945e-02
      3945.3000                     5.423883e-02
      3945.3100                     5.781091e-02
      3945.3200                     6.197832e-02
      3945.3300                     6.642054e-02
      3945.3400                     7.090861e-02
      3945.3500                     7.507620e-02
      3945.3600                     7.885462e-02
      3945.3700                     8.226675e-02
      3945.3800                     8.538127e-02
      3945.3900                     8.819818e-02
      3945.4000                     9.058009e-02
      3945.4100                     9.248120e-02
      3945.4200                     9.371832e-02
      3945.4300                     9.429142e-02
      3945.4400                     9.426920e-02
      3945.4500                     9.392641e-02
      3945.4600                     9.392709e-02
      3945.4700                     9.502687e-02
      3945.4800                     9.747766e-02
      3945.4900                     1.009360e-01
      3945.5000                     1.048066e-01
      3945.5100                     1.084253e-01
      3945.5200                     1.114946e-01
      3945.5300                     1.140143e-01
      3945.5400                     1.160760e-01
      3945.5500                     1.178859e-01
      3945.5600                     1.196271e-01
      3945.5700                     1.213225e-01
      3945.5800                     1.229493e-01
      3945.5900                     1.244845e-01
      3945.6000                     1.258136e-01
      3945.6100                     1.268450e-01
      3945.6200                     1.275329e-01
      3945.6300                     1.279232e-01
      3945.6400                     1.281073e-01
      3945.6500                     1.282914e-01
      3945.6600                     1.287275e-01
      3945.6700                     1.294612e-01
      3945.6800                     1.305385e-01
      3945.6900                     1.316617e-01
      3945.7000                     1.325329e-01
      3945.7100                     1.327170e-01
      3945.7200                     1.318019e-01
      3945.7300                     1.293523e-01
      3945.7400                     1.248414e-01
      3945.7500                     1.181319e-01
      3945.7600                     1.094755e-01
      3945.7700                     9.960505e-02
      3945.7800                     8.966580e-02
      3945.7900                     8.126093e-02
      3945.8000                     7.558146e-02
      3945.8100                     7.212355e-02
      3945.8200                     6.900915e-02
      3945.8300                     6.477241e-02
      3945.8400                     5.959655e-02
      3945.8500                     5.600100e-02
      3945.8600                     5.739857e-02
      3945.8700                     6.550722e-02
      3945.8800                     7.947961e-02
      3945.8900                     9.592594e-02
      3945.9000                     1.107692e-01
      3945.9100                     1.213751e-01
      3945.9200                     1.273543e-01
      3945.9300                     1.288441e-01
      3945.9400                     1.258214e-01
      3945.9500                     1.181717e-01
      3945.9600                     1.059178e-01
      3945.9700                     9.002164e-02
      3945.9800                     7.293408e-02
      3945.9900                     5.738103e-02
      3946.0000                     4.597387e-02
      3946.0100                     4.075142e-02
      3946.0200                     4.340894e-02
      3946.0300                     5.316774e-02
      3946.0400                     6.702711e-02
      3946.0500                     8.013073e-02
      3946.0600                     8.817193e-02
      3946.0700                     8.950122e-02
      3946.0800                     8.629473e-02
      3946.0900                     8.297366e-02
      3946.1000                     8.336370e-02
      3946.1100                     8.950379e-02
      3946.1200                     1.005464e-01
      3946.1300                     1.132616e-01
      3946.1400                     1.239610e-01
      3946.1500                     1.306055e-01
      3946.1600                     1.321414e-01
      3946.1700                     1.281332e-01
      3946.1800                     1.183975e-01
      3946.1900                     1.035069e-01
      3946.2000                     8.556905e-02
      3946.2100                     6.721858e-02
      3946.2200                     5.170873e-02
      3946.2300                     4.135354e-02
      3946.2400                     3.768812e-02
      3946.2500                     4.146869e-02
      3946.2600                     5.209971e-02
      3946.2700                     6.635085e-02
      3946.2800                     7.899840e-02
      3946.2900                     8.559749e-02
      3946.3000                     8.534608e-02
      3946.3100                     8.055811e-02
      3946.3200                     7.531184e-02
      3946.3300                     7.377726e-02
      3946.3400                     7.840609e-02
      3946.3500                     8.853398e-02
      3946.3600                     1.005638e-01
      3946.3700                     1.097067e-01
      3946.3800                     1.123883e-01
      3946.3900                     1.078523e-01
      3946.4000                     9.777124e-02
      3946.4100                     8.505495e-02
      3946.4200                     7.320919e-02
      3946.4300                     6.441080e-02
      3946.4400                     5.964515e-02
      3946.4500                     5.882067e-02
      3946.4600                     6.209784e-02
      3946.4700                     6.972881e-02
      3946.4800                     8.130122e-02
      3946.4900                     9.486738e-02
      3946.5000                     1.077463e-01
      3946.5100                     1.182651e-01
      3946.5200                     1.265384e-01
      3946.5300                     1.335056e-01
      3946.5400                     1.396021e-01
      3946.5500                     1.446675e-01
      3946.5600                     1.481289e-01
      3946.5700                     1.497570e-01
      3946.5800                     1.498268e-01
      3946.5900                     1.490258e-01
      3946.6000                     1.483165e-01
      3946.6100                     1.485009e-01
      3946.6200                     1.498540e-01
      3946.6300                     1.519864e-01
      3946.6400                     1.542563e-01
      3946.6500                     1.561137e-01
      3946.6600                     1.574441e-01
      3946.6700                     1.583161e-01
      3946.6800                     1.589131e-01
      3946.6900                     1.593955e-01
      3946.7000                     1.599238e-01
      3946.7100                     1.603833e-01
      3946.7200                     1.607970e-01
      3946.7300                     1.611419e-01
      3946.7400                     1.613722e-01
      3946.7500                     1.615797e-01
      3946.7600                     1.616954e-01
      3946.7700                     1.617654e-01
      3946.7800                     1.617894e-01
      3946.7900                     1.617906e-01
      3946.8000                     1.617459e-01
      3946.8100                     1.616325e-01
      3946.8200                     1.615190e-01
      3946.8300                     1.613368e-01
      3946.8400                     1.611776e-01
      3946.8500                     1.609037e-01
      3946.8600                     1.604922e-01
      3946.8700                     1.597828e-01
      3946.8800                     1.586379e-01
      3946.8900                     1.565761e-01
      3946.9000                     1.531619e-01
      3946.9100                     1.476160e-01
      3946.9200                     1.392735e-01
      3946.9300                     1.279051e-01
      3946.9400                     1.143361e-01
      3946.9500                     1.007669e-01
      3946.9600                     9.081918e-02
      3946.9700                     8.724389e-02
      3946.9800                     9.123310e-02
      3946.9900                     1.013428e-01
      3947.0000                     1.142722e-01
