Wavelength (Angstroms)     Irradiance (Watts/m2/Angstrom)
       584.3900                     1.521018e-04
       584.3920                     1.376379e-04
       584.3940                     1.243734e-04
       584.3960                     1.123014e-04
       584.3980                     1.022148e-04
       584.4000                     8.772852e-05
       584.4020                     7.658960e-05
       584.4040                     7.150961e-05
       584.4060                     6.630400e-05
       584.4080                     6.097026e-05
       584.4100                     5.544473e-05
       584.4120                     4.951820e-05
       584.4140                     4.465431e-05
       584.4160                     4.160635e-05
       584.4180                     3.882608e-05
       584.4200                     3.713274e-05
       584.4220                     3.543940e-05
       584.4240                     3.374607e-05
       584.4260                     3.173439e-05
       584.4280                     2.970249e-05
       584.4300                     2.767059e-05
       584.4320                     2.621691e-05
       584.4340                     2.503166e-05
       584.4360                     2.384641e-05
       584.4380                     2.283656e-05
       584.4400                     2.206352e-05
       584.4420                     2.129048e-05
       584.4440                     2.051745e-05
       584.4460                     1.974441e-05
       584.4480                     1.899176e-05
       584.4500                     1.826603e-05
       584.4520                     1.754029e-05
       584.4540                     1.681455e-05
       584.4560                     1.608882e-05
       584.4580                     1.562650e-05
       584.4600                     1.520320e-05
       584.4620                     1.477991e-05
       584.4640                     1.435661e-05
       584.4660                     1.393331e-05
       584.4680                     1.351001e-05
       584.4700                     1.309830e-05
       584.4720                     1.270754e-05
       584.4740                     1.231678e-05
       584.4760                     1.192602e-05
       584.4780                     1.153526e-05
       584.4800                     1.114451e-05
       584.4820                     1.085085e-05
       584.4840                     1.059685e-05
       584.4860                     1.034285e-05
       584.4880                     1.008885e-05
       584.4900                     9.834850e-06
       584.4920                     9.580851e-06
       584.4940                     9.336249e-06
       584.4960                     9.130315e-06
       584.4980                     8.924380e-06
       584.5000                     8.718446e-06
       584.5020                     8.512512e-06
       584.5040                     8.306578e-06
       584.5060                     8.100644e-06
       584.5080                     7.894710e-06
       584.5100                     7.695527e-06
       584.5120                     7.531654e-06
       584.5140                     7.367781e-06
       584.5160                     7.203909e-06
       584.5180                     7.040036e-06
       584.5200                     6.876163e-06
       584.5220                     6.712290e-06
       584.5240                     6.573319e-06
       584.5260                     6.467492e-06
       584.5280                     6.361665e-06
       584.5300                     6.255838e-06
       584.5320                     6.150011e-06
       584.5340                     6.044184e-06
