Wavelength (Angstroms)     Irradiance (Watts/m2/Angstrom)
      4045.1300                     6.693454e-02
      4045.1400                     8.059327e-02
      4045.1500                     1.002828e-01
      4045.1600                     1.229282e-01
      4045.1700                     1.444533e-01
      4045.1800                     1.627127e-01
      4045.1900                     1.766338e-01
      4045.2000                     1.862881e-01
      4045.2100                     1.922476e-01
      4045.2200                     1.949175e-01
      4045.2300                     1.944887e-01
      4045.2400                     1.912231e-01
      4045.2500                     1.856215e-01
      4045.2600                     1.787804e-01
      4045.2700                     1.727259e-01
      4045.2800                     1.693173e-01
      4045.2900                     1.699134e-01
      4045.3000                     1.744427e-01
      4045.3100                     1.816417e-01
      4045.3200                     1.897705e-01
      4045.3300                     1.972080e-01
      4045.3400                     2.030246e-01
      4045.3500                     2.070295e-01
      4045.3600                     2.094611e-01
      4045.3700                     2.108439e-01
      4045.3800                     2.114639e-01
      4045.3900                     2.116548e-01
      4045.4000                     2.115596e-01
      4045.4100                     2.112738e-01
      4045.4200                     2.107972e-01
      4045.4300                     2.101300e-01
      4045.4400                     2.091767e-01
      4045.4500                     2.077228e-01
      4045.4600                     2.056491e-01
      4045.4700                     2.028364e-01
      4045.4800                     1.993801e-01
      4045.4900                     1.956139e-01
      4045.5000                     1.920146e-01
      4045.5100                     1.890112e-01
      4045.5200                     1.868659e-01
      4045.5300                     1.856504e-01
      4045.5400                     1.848639e-01
      4045.5500                     1.836007e-01
      4045.5600                     1.808118e-01
      4045.5700                     1.753769e-01
      4045.5800                     1.663901e-01
      4045.5900                     1.536607e-01
      4045.6000                     1.381183e-01
      4045.6100                     1.212887e-01
      4045.6200                     1.057701e-01
      4045.6300                     9.432788e-02
      4045.6400                     8.808235e-02
      4045.6500                     8.624689e-02
      4045.6600                     8.684293e-02
      4045.6700                     8.753432e-02
      4045.6800                     8.686693e-02
      4045.6900                     8.419712e-02
      4045.7000                     7.933417e-02
      4045.7100                     7.213504e-02
      4045.7200                     6.286196e-02
      4045.7300                     5.284987e-02
      4045.7400                     4.398200e-02
      4045.7500                     3.854686e-02
      4045.7600                     3.859458e-02
      4045.7700                     4.569850e-02
      4045.7800                     6.045462e-02
      4045.7900                     8.121810e-02
      4045.8000                     1.048661e-01
      4045.8100                     1.271315e-01
      4045.8200                     1.447961e-01
      4045.8300                     1.572161e-01
      4045.8400                     1.652500e-01
      4045.8500                     1.699702e-01
      4045.8600                     1.727356e-01
      4045.8700                     1.746429e-01
      4045.8800                     1.762164e-01
      4045.8900                     1.776708e-01
      4045.9000                     1.788390e-01
      4045.9100                     1.794113e-01
      4045.9200                     1.793877e-01
      4045.9300                     1.788634e-01
      4045.9400                     1.781007e-01
      4045.9500                     1.773619e-01
      4045.9600                     1.768614e-01
      4045.9700                     1.767424e-01
      4045.9800                     1.769333e-01
      4045.9900                     1.772911e-01
      4046.0000                     1.776726e-01
      4046.0100                     1.779589e-01
      4046.0200                     1.781498e-01
      4046.0300                     1.782215e-01
      4046.0400                     1.781263e-01
      4046.0500                     1.778404e-01
      4046.0600                     1.773638e-01
      4046.0700                     1.766726e-01
      4046.0800                     1.757907e-01
      4046.0900                     1.746943e-01
      4046.1000                     1.734548e-01
      4046.1100                     1.720723e-01
      4046.1200                     1.705944e-01
      4046.1300                     1.689497e-01
      4046.1400                     1.669950e-01
      4046.1500                     1.645158e-01
      4046.1600                     1.612500e-01
      4046.1700                     1.568160e-01
      4046.1800                     1.508563e-01
      4046.1900                     1.428940e-01
      4046.2000                     1.327624e-01
      4046.2100                     1.207712e-01
      4046.2200                     1.076357e-01
      4046.2300                     9.440483e-02
      4046.2400                     8.296190e-02
      4046.2500                     7.492802e-02
      4046.2600                     7.173357e-02
      4046.2700                     7.383154e-02
      4046.2800                     8.033985e-02
      4046.2900                     8.858848e-02
      4046.3000                     9.597889e-02
      4046.3100                     1.009376e-01
      4046.3200                     1.034171e-01
      4046.3300                     1.043469e-01
      4046.3400                     1.051338e-01
      4046.3500                     1.068503e-01
      4046.3600                     1.098304e-01
      4046.3700                     1.136688e-01
      4046.3800                     1.175071e-01
      4046.3900                     1.204872e-01
      4046.4000                     1.222515e-01
      4046.4100                     1.226330e-01
      4046.4200                     1.217272e-01
      4046.4300                     1.195102e-01
      4046.4400                     1.159820e-01
      4046.4500                     1.110711e-01
      4046.4600                     1.044436e-01
      4046.4700                     9.595661e-02
      4046.4800                     8.618223e-02
      4046.4900                     7.585951e-02
      4046.5000                     6.620429e-02
      4046.5100                     5.817019e-02
      4046.5200                     5.232938e-02
      4046.5300                     4.903947e-02
      4046.5400                     4.820511e-02
      4046.5500                     4.970710e-02
      4046.5600                     5.333088e-02
      4046.5700                     5.838509e-02
      4046.5800                     6.379692e-02
      4046.5900                     6.851739e-02
      4046.6000                     7.192664e-02
      4046.6100                     7.373858e-02
      4046.6200                     7.416778e-02
      4046.6300                     7.357184e-02
      4046.6400                     7.233220e-02
      4046.6500                     7.066343e-02
      4046.6600                     6.868473e-02
      4046.6700                     6.644378e-02
      4046.6800                     6.363065e-02
      4046.6900                     6.003077e-02
      4046.7000                     5.547726e-02
      4046.7100                     5.004163e-02
      4046.7200                     4.443911e-02
      4046.7300                     3.952796e-02
      4046.7400                     3.630949e-02
      4046.7500                     3.557046e-02
      4046.7600                     3.692942e-02
      4046.7700                     3.955195e-02
      4046.7800                     4.241289e-02
      4046.7900                     4.472550e-02
      4046.8000                     4.598911e-02
      4046.8100                     4.625140e-02
      4046.8200                     4.575079e-02
      4046.8300                     4.474951e-02
      4046.8400                     4.336678e-02
      4046.8500                     4.174563e-02
      4046.8600                     3.986223e-02
      4046.8700                     3.759736e-02
      4046.8800                     3.483183e-02
      4046.8900                     3.149411e-02
      4046.9000                     2.753651e-02
      4046.9100                     2.324513e-02
      4046.9200                     1.897758e-02
      4046.9300                     1.525837e-02
      4046.9400                     1.256433e-02
      4046.9500                     1.082393e-02
      4046.9600                     1.001333e-02
      4046.9700                     1.006103e-02
      4046.9800                     1.087164e-02
      4046.9900                     1.258823e-02
      4047.0000                     1.525847e-02
      4047.0100                     1.871549e-02
      4047.0200                     2.264933e-02
      4047.0300                     2.672624e-02
      4047.0400                     3.046937e-02
      4047.0500                     3.368799e-02
      4047.0600                     3.640595e-02
      4047.0700                     3.867092e-02
      4047.0800                     4.053060e-02
      4047.0900                     4.217570e-02
      4047.1000                     4.365391e-02
      4047.1100                     4.510828e-02
      4047.1200                     4.649114e-02
      4047.1300                     4.782631e-02
      4047.1400                     4.899459e-02
      4047.1500                     4.970988e-02
      4047.1600                     4.975761e-02
      4047.1700                     4.882782e-02
      4047.1800                     4.689669e-02
      4047.1900                     4.429797e-02
      4047.2000                     4.188999e-02
      4047.2100                     4.074562e-02
      4047.2200                     4.193775e-02
      4047.2300                     4.544253e-02
      4047.2400                     5.066394e-02
      4047.2500                     5.655292e-02
      4047.2600                     6.217966e-02
      4047.2700                     6.701962e-02
      4047.2800                     7.095360e-02
      4047.2900                     7.422001e-02
      4047.3000                     7.698574e-02
      4047.3100                     7.944153e-02
      4047.3200                     8.182580e-02
      4047.3300                     8.416239e-02
      4047.3400                     8.652283e-02
      4047.3500                     8.876406e-02
      4047.3600                     9.088608e-02
      4047.3700                     9.286505e-02
      4047.3800                     9.477250e-02
      4047.3900                     9.670380e-02
      4047.4000                     9.882584e-02
      4047.4100                     1.011148e-01
      4047.4200                     1.035706e-01
      4047.4300                     1.059072e-01
      4047.4400                     1.079339e-01
      4047.4500                     1.094838e-01
      4047.4600                     1.106521e-01
      4047.4700                     1.117728e-01
      4047.4800                     1.133465e-01
      4047.4900                     1.156355e-01
      4047.5000                     1.185920e-01
      4047.5100                     1.215963e-01
      4047.5200                     1.240998e-01
      4047.5300                     1.256735e-01
      4047.5400                     1.260074e-01
      4047.5500                     1.249346e-01
      4047.5600                     1.224313e-01
      4047.5700                     1.189027e-01
      4047.5800                     1.152549e-01
      4047.5900                     1.128469e-01
      4047.6000                     1.129900e-01
      4047.6100                     1.160658e-01
      4047.6200                     1.216451e-01
      4047.6300                     1.285119e-01
      4047.6400                     1.355217e-01
      4047.6500                     1.416494e-01
      4047.6600                     1.466327e-01
      4047.6700                     1.505192e-01
      4047.6800                     1.533804e-01
      4047.6900                     1.555741e-01
      4047.7000                     1.573147e-01
      4047.7100                     1.588647e-01
      4047.7200                     1.602954e-01
      4047.7300                     1.617261e-01
      4047.7400                     1.631091e-01
      4047.7500                     1.644206e-01
      4047.7600                     1.656606e-01
      4047.7700                     1.668052e-01
      4047.7800                     1.678306e-01
      4047.7900                     1.687129e-01
      4047.8000                     1.693568e-01
      4047.8100                     1.697384e-01
      4047.8200                     1.698339e-01
      4047.8300                     1.695480e-01
      4047.8400                     1.687136e-01
      4047.8500                     1.671163e-01
      4047.8600                     1.646844e-01
      4047.8700                     1.616803e-01
      4047.8800                     1.588193e-01
      4047.8900                     1.571266e-01
      4047.9000                     1.573890e-01
      4047.9100                     1.597496e-01
      4047.9200                     1.637554e-01
      4047.9300                     1.684526e-01
      4047.9400                     1.729353e-01
      4047.9500                     1.767266e-01
      4047.9600                     1.795641e-01
      4047.9700                     1.815194e-01
      4047.9800                     1.829263e-01
      4047.9900                     1.839994e-01
      4048.0000                     1.849056e-01
      4048.0100                     1.856687e-01
      4048.0200                     1.863604e-01
      4048.0300                     1.869328e-01
      4048.0400                     1.873859e-01
      4048.0500                     1.877199e-01
      4048.0600                     1.878631e-01
      4048.0700                     1.876487e-01
      4048.0800                     1.869336e-01
      4048.0900                     1.855985e-01
      4048.1000                     1.836196e-01
      4048.1100                     1.810685e-01
      4048.1200                     1.782789e-01
      4048.1300                     1.757040e-01
      4048.1400                     1.739397e-01
      4048.1500                     1.735106e-01
      4048.1600                     1.746791e-01
      4048.1700                     1.770875e-01
      4048.1800                     1.802350e-01
      4048.1900                     1.835018e-01
      4048.2000                     1.864586e-01
      4048.2100                     1.887954e-01
      4048.2200                     1.904646e-01
      4048.2300                     1.914424e-01
      4048.2400                     1.918479e-01
      4048.2500                     1.916811e-01
      4048.2600                     1.910375e-01
      4048.2700                     1.900362e-01
      4048.2800                     1.888680e-01
      4048.2900                     1.877237e-01
      4048.3000                     1.866747e-01
      4048.3100                     1.855065e-01
      4048.3200                     1.839330e-01
      4048.3300                     1.818825e-01
      4048.3400                     1.797129e-01
      4048.3500                     1.780439e-01
      4048.3600                     1.770903e-01
      4048.3700                     1.764228e-01
      4048.3800                     1.747062e-01
      4048.3900                     1.703667e-01
      4048.4000                     1.620691e-01
      4048.4100                     1.495033e-01
      4048.4200                     1.341477e-01
      4048.4300                     1.187921e-01
      4048.4400                     1.082054e-01
      4048.4500                     1.053441e-01
      4048.4600                     1.112099e-01
      4048.4700                     1.240860e-01
      4048.4800                     1.403956e-01
      4048.4900                     1.564907e-01
      4048.5000                     1.700583e-01
      4048.5100                     1.802162e-01
      4048.5200                     1.875366e-01
      4048.5300                     1.926156e-01
      4048.5400                     1.964309e-01
      4048.5500                     1.993639e-01
      4048.5600                     2.016055e-01
      4048.5700                     2.033463e-01
      4048.5800                     2.046579e-01
      4048.5900                     2.056834e-01
      4048.6000                     2.064943e-01
      4048.6100                     2.071621e-01
      4048.6200                     2.077584e-01
      4048.6300                     2.083308e-01
      4048.6400                     2.088318e-01
      4048.6500                     2.093565e-01
      4048.6600                     2.098336e-01
      4048.6700                     2.102391e-01
      4048.6800                     2.104539e-01
      4048.6900                     2.104064e-01
      4048.7000                     2.100250e-01
      4048.7100                     2.092622e-01
      4048.7200                     2.078078e-01
      4048.7300                     2.054950e-01
      4048.7400                     2.019900e-01
      4048.7500                     1.971974e-01
      4048.7600                     1.910932e-01
      4048.7700                     1.841783e-01
      4048.7800                     1.771442e-01
      4048.7900                     1.708732e-01
      4048.8000                     1.662712e-01
      4048.8100                     1.641968e-01
      4048.8200                     1.651269e-01
      4048.8300                     1.686800e-01
      4048.8400                     1.740214e-01
      4048.8500                     1.800782e-01
      4048.8600                     1.857297e-01
      4048.8700                     1.901412e-01
      4048.8800                     1.929789e-01
      4048.8900                     1.942429e-01
      4048.9000                     1.941000e-01
      4048.9100                     1.928363e-01
      4048.9200                     1.910958e-01
      4048.9300                     1.896652e-01
      4048.9400                     1.892839e-01
      4048.9500                     1.904524e-01
      4048.9600                     1.928848e-01
      4048.9700                     1.960087e-01
      4048.9800                     1.991088e-01
      4048.9900                     2.018750e-01
      4049.0000                     2.042836e-01
      4049.0100                     2.065252e-01
      4049.0200                     2.086238e-01
      4049.0300                     2.106031e-01
      4049.0400                     2.124633e-01
      4049.0500                     2.141326e-01
      4049.0600                     2.155635e-01
      4049.0700                     2.167560e-01
      4049.0800                     2.175908e-01
      4049.0900                     2.179963e-01
      4049.1000                     2.178773e-01
      4049.1100                     2.171383e-01
      4049.1200                     2.155408e-01
      4049.1300                     2.126795e-01
      4049.1400                     2.082444e-01
      4049.1500                     2.019970e-01
      4049.1600                     1.940804e-01
      4049.1700                     1.851384e-01
      4049.1800                     1.760294e-01
      4049.1900                     1.683274e-01
      4049.2000                     1.632961e-01
      4049.2100                     1.617939e-01
      4049.2200                     1.640356e-01
      4049.2300                     1.695441e-01
      4049.2400                     1.773418e-01
      4049.2500                     1.860696e-01
      4049.2600                     1.946066e-01
      4049.2700                     2.019990e-01
      4049.2800                     2.079607e-01
      4049.2900                     2.122293e-01
      4049.3000                     2.152340e-01
      4049.3100                     2.172373e-01
      4049.3200                     2.185490e-01
      4049.3300                     2.194315e-01
      4049.3400                     2.199801e-01
      4049.3500                     2.202903e-01
      4049.3600                     2.204574e-01
      4049.3700                     2.204338e-01
      4049.3800                     2.202670e-01
      4049.3900                     2.200287e-01
      4049.4000                     2.197189e-01
      4049.4100                     2.193853e-01
      4049.4200                     2.189801e-01
      4049.4300                     2.184318e-01
      4049.4400                     2.176450e-01
      4049.4500                     2.166914e-01
      4049.4600                     2.156662e-01
      4049.4700                     2.147840e-01
      4049.4800                     2.141642e-01
      4049.4900                     2.138782e-01
      4049.5000                     2.138069e-01
      4049.5100                     2.138547e-01
      4049.5200                     2.139742e-01
      4049.5300                     2.141889e-01
      4049.5400                     2.146899e-01
      4049.5500                     2.155724e-01
      4049.5600                     2.167411e-01
      4049.5700                     2.181243e-01
      4049.5800                     2.195315e-01
      4049.5900                     2.208671e-01
      4049.6000                     2.220357e-01
      4049.6100                     2.229898e-01
      4049.6200                     2.237054e-01
      4049.6300                     2.241586e-01
      4049.6400                     2.243496e-01
      4049.6500                     2.243498e-01
      4049.6600                     2.241831e-01
      4049.6700                     2.237540e-01
      4049.6800                     2.231819e-01
      4049.6900                     2.224428e-01
      4049.7000                     2.214414e-01
      4049.7100                     2.200347e-01
      4049.7200                     2.180079e-01
      4049.7300                     2.149795e-01
      4049.7400                     2.102103e-01
      4049.7500                     2.029133e-01
      4049.7600                     1.916577e-01
      4049.7700                     1.761812e-01
      4049.7800                     1.568892e-01
      4049.7900                     1.358324e-01
      4049.8000                     1.156818e-01
      4049.8100                     9.903670e-02
      4049.8200                     8.675555e-02
      4049.8300                     7.764604e-02
      4049.8400                     6.965734e-02
      4049.8500                     6.102474e-02
      4049.8600                     5.191519e-02
      4049.8700                     4.361643e-02
      4049.8800                     3.724927e-02
      4049.8900                     3.362453e-02
      4049.9000                     3.324300e-02
      4049.9100                     3.686781e-02
      4049.9200                     4.545285e-02
      4049.9300                     5.978509e-02
      4049.9400                     7.912529e-02
      4049.9500                     1.018995e-01
      4049.9600                     1.248169e-01
      4049.9700                     1.461604e-01
      4049.9800                     1.647615e-01
      4049.9900                     1.804293e-01
      4050.0000                     1.930924e-01
      4050.0100                     2.028462e-01
      4050.0200                     2.100245e-01
      4050.0300                     2.149372e-01
      4050.0400                     2.178468e-01
      4050.0500                     2.189201e-01
      4050.0600                     2.182526e-01
      4050.0700                     2.155103e-01
      4050.0800                     2.104548e-01
      4050.0900                     2.030383e-01
      4050.1000                     1.936426e-01
      4050.1100                     1.834836e-01
      4050.1200                     1.742786e-01
      4050.1300                     1.681022e-01
      4050.1400                     1.666715e-01
      4050.1500                     1.699626e-01
      4050.1600                     1.768309e-01
      4050.1700                     1.853924e-01
      4050.1800                     1.937869e-01
      4050.1900                     2.005360e-01
      4050.2000                     2.048765e-01
      4050.2100                     2.067130e-01
      4050.2200                     2.063792e-01
      4050.2300                     2.042808e-01
      4050.2400                     2.006800e-01
      4050.2500                     1.957913e-01
      4050.2600                     1.901157e-01
      4050.2700                     1.846546e-01
      4050.2800                     1.808630e-01
      4050.2900                     1.800284e-01
      4050.3000                     1.825565e-01
      4050.3100                     1.877078e-01
      4050.3200                     1.938846e-01
      4050.3300                     1.997752e-01
      4050.3400                     2.044496e-01
      4050.3500                     2.078124e-01
      4050.3600                     2.100066e-01
      4050.3700                     2.109845e-01
      4050.3800                     2.104839e-01
      4050.3900                     2.078131e-01
      4050.4000                     2.019228e-01
      4050.4100                     1.917397e-01
      4050.4200                     1.761670e-01
      4050.4300                     1.554430e-01
      4050.4400                     1.315710e-01
      4050.4500                     1.082713e-01
      4050.4600                     8.964586e-02
      4050.4700                     7.960578e-02
      4050.4800                     8.053593e-02
      4050.4900                     9.226940e-02
      4050.5000                     1.116344e-01
      4050.5100                     1.340997e-01
      4050.5200                     1.543710e-01
      4050.5300                     1.700634e-01
      4050.5400                     1.806523e-01
      4050.5500                     1.874492e-01
      4050.5600                     1.919568e-01
      4050.5700                     1.957250e-01
      4050.5800                     1.995409e-01
      4050.5900                     2.033569e-01
      4050.6000                     2.064574e-01
      4050.6100                     2.079123e-01
      4050.6200                     2.068154e-01
      4050.6300                     2.030237e-01
      4050.6400                     1.962747e-01
      4050.6500                     1.868069e-01
      4050.6600                     1.751212e-01
      4050.6700                     1.624100e-01
      4050.6800                     1.503188e-01
      4050.6900                     1.406124e-01
      4050.7000                     1.349604e-01
      4050.7100                     1.345551e-01
      4050.7200                     1.394203e-01
      4050.7300                     1.486261e-01
      4050.7400                     1.604076e-01
      4050.7500                     1.730238e-01
      4050.7600                     1.844714e-01
      4050.7700                     1.931526e-01
      4050.7800                     1.979464e-01
      4050.7900                     1.982089e-01
      4050.8000                     1.938447e-01
      4050.8100                     1.848061e-01
      4050.8200                     1.727625e-01
      4050.8300                     1.592164e-01
      4050.8400                     1.462426e-01
      4050.8500                     1.357491e-01
      4050.8600                     1.291669e-01
      4050.8700                     1.271636e-01
      4050.8800                     1.296202e-01
      4050.8900                     1.357973e-01
      4050.9000                     1.447885e-01
      4050.9100                     1.552585e-01
      4050.9200                     1.662769e-01
      4050.9300                     1.768423e-01
      4050.9400                     1.861437e-01
      4050.9500                     1.933702e-01
      4050.9600                     1.979256e-01
      4050.9700                     1.998098e-01
      4050.9800                     1.997146e-01
      4050.9900                     1.989993e-01
      4051.0000                     1.994287e-01
