velocity,1302.17,1304.86,1306.03
-40.2,1.827599e-07,1.002507e-07,9.363138e-09
-40.1,1.901303e-07,1.046286e-07,9.869811e-09
-40.0,1.975006e-07,1.090066e-07,1.037648e-08
-39.9,2.04871e-07,1.133845e-07,1.088316e-08
-39.8,2.122413e-07,1.177625e-07,1.138983e-08
-39.7,2.196117e-07,1.221404e-07,1.18965e-08
-39.6,2.26982e-07,1.265184e-07,1.240318e-08
-39.5,2.343524e-07,1.308963e-07,1.290985e-08
-39.4,2.417227e-07,1.352743e-07,1.341653e-08
-39.3,2.490931e-07,1.396522e-07,1.39232e-08
-39.2,2.564635e-07,1.440302e-07,1.442987e-08
-39.1,2.661625e-07,1.484081e-07,1.493655e-08
-39.0,2.84468e-07,1.575471e-07,1.560519e-08
-38.9,3.027734e-07,1.692132e-07,1.741831e-08
-38.8,3.210789e-07,1.808792e-07,1.923143e-08
-38.7,3.393843e-07,1.925452e-07,2.104455e-08
-38.6,3.576898e-07,2.042112e-07,2.285766e-08
-38.5,3.759952e-07,2.158773e-07,2.467078e-08
-38.4,3.943006e-07,2.275433e-07,2.64839e-08
-38.3,4.126061e-07,2.392093e-07,2.829702e-08
-38.2,4.309115e-07,2.508753e-07,3.011014e-08
-38.1,4.49217e-07,2.625414e-07,3.192326e-08
-38.0,4.675224e-07,2.742074e-07,3.373638e-08
-37.9,4.858279e-07,2.858734e-07,3.554949e-08
-37.8,5.041333e-07,2.975394e-07,3.736261e-08
-37.7,5.224388e-07,3.092055e-07,3.917573e-08
-37.6,5.407442e-07,3.208715e-07,4.098885e-08
-37.5,5.590497e-07,3.325375e-07,4.280197e-08
-37.4,5.773551e-07,3.442035e-07,4.461509e-08
-37.3,5.956605e-07,3.558695e-07,4.64282e-08
-37.2,6.13966e-07,3.675356e-07,4.824132e-08
-37.1,6.322714e-07,3.792016e-07,5.005444e-08
-37.0,6.505769e-07,3.908676e-07,5.186756e-08
-36.9,6.688823e-07,4.025336e-07,5.368068e-08
-36.8,6.910672e-07,4.141997e-07,5.54938e-08
-36.7,7.325554e-07,4.367581e-07,5.790394e-08
-36.6,7.740435e-07,4.650492e-07,6.379254e-08
-36.5,8.155317e-07,4.933403e-07,6.968113e-08
-36.4,8.570199e-07,5.216314e-07,7.556973e-08
-36.3,8.985081e-07,5.499224e-07,8.145833e-08
-36.2,9.399962e-07,5.782135e-07,8.734693e-08
-36.1,9.814844e-07,6.065046e-07,9.323552e-08
-36.0,1.022973e-06,6.347957e-07,9.912412e-08
-35.9,1.064461e-06,6.630868e-07,1.050127e-07
-35.8,1.105949e-06,6.913778e-07,1.109013e-07
-35.7,1.147437e-06,7.196689e-07,1.167899e-07
-35.6,1.188925e-06,7.4796e-07,1.226785e-07
-35.5,1.230413e-06,7.762511e-07,1.285671e-07
-35.4,1.271902e-06,8.045422e-07,1.344557e-07
-35.3,1.31339e-06,8.328332e-07,1.403443e-07
-35.2,1.354878e-06,8.611243e-07,1.462329e-07
-35.1,1.396366e-06,8.894154e-07,1.521215e-07
-35.0,1.437854e-06,9.177065e-07,1.580101e-07
-34.9,1.479343e-06,9.459975e-07,1.638987e-07
-34.8,1.520831e-06,9.742886e-07,1.697873e-07
-34.7,1.562319e-06,1.00258e-06,1.756759e-07
-34.6,1.603807e-06,1.030871e-06,1.815645e-07
-34.5,1.650804e-06,1.059162e-06,1.874531e-07
-34.4,1.737533e-06,1.109833e-06,1.982036e-07
-34.3,1.824262e-06,1.172182e-06,2.14915e-07
-34.2,1.910991e-06,1.234532e-06,2.316263e-07
-34.1,1.997721e-06,1.296881e-06,2.483377e-07
-34.0,2.08445e-06,1.35923e-06,2.65049e-07
-33.9,2.171179e-06,1.42158e-06,2.817604e-07
-33.8,2.257908e-06,1.483929e-06,2.984717e-07
-33.7,2.344637e-06,1.546279e-06,3.151831e-07
-33.6,2.431366e-06,1.608628e-06,3.318944e-07
-33.5,2.518095e-06,1.670978e-06,3.486058e-07
-33.4,2.604824e-06,1.733327e-06,3.653171e-07
-33.3,2.691553e-06,1.795677e-06,3.820285e-07
-33.2,2.778283e-06,1.858026e-06,3.987398e-07
-33.1,2.865012e-06,1.920376e-06,4.154512e-07
-33.0,2.951741e-06,1.982725e-06,4.321625e-07
-32.9,3.03847e-06,2.045075e-06,4.488739e-07
-32.8,3.125199e-06,2.107424e-06,4.655852e-07
-32.7,3.211928e-06,2.169774e-06,4.822966e-07
-32.6,3.298657e-06,2.232123e-06,4.990079e-07
-32.5,3.385386e-06,2.294473e-06,5.157193e-07
-32.4,3.472116e-06,2.356822e-06,5.324306e-07
-32.3,3.558845e-06,2.419171e-06,5.49142e-07
-32.2,3.672048e-06,2.481521e-06,5.658533e-07
-32.1,3.832891e-06,2.584919e-06,5.949342e-07
-32.0,3.993734e-06,2.709558e-06,6.378664e-07
-31.9,4.154577e-06,2.834196e-06,6.807986e-07
-31.8,4.31542e-06,2.958834e-06,7.237307e-07
-31.7,4.476263e-06,3.083472e-06,7.666629e-07
-31.6,4.637106e-06,3.208111e-06,8.095951e-07
-31.5,4.797949e-06,3.332749e-06,8.525272e-07
-31.4,4.958792e-06,3.457387e-06,8.954594e-07
-31.3,5.119635e-06,3.582025e-06,9.383915e-07
-31.2,5.280478e-06,3.706664e-06,9.813237e-07
-31.1,5.441321e-06,3.831302e-06,1.024256e-06
-31.0,5.602164e-06,3.95594e-06,1.067188e-06
-30.9,5.763007e-06,4.080578e-06,1.11012e-06
-30.8,5.92385e-06,4.205217e-06,1.153052e-06
-30.7,6.084693e-06,4.329855e-06,1.195985e-06
-30.6,6.245536e-06,4.454493e-06,1.238917e-06
-30.5,6.406378e-06,4.579131e-06,1.281849e-06
-30.4,6.567221e-06,4.703769e-06,1.324781e-06
-30.3,6.728064e-06,4.828408e-06,1.367713e-06
-30.2,6.888907e-06,4.953046e-06,1.410645e-06
-30.1,7.04975e-06,5.077684e-06,1.453578e-06
-30.0,7.210593e-06,5.202322e-06,1.49651e-06
-29.9,7.406623e-06,5.326961e-06,1.539442e-06
-29.8,7.680377e-06,5.518207e-06,1.609808e-06
-29.7,7.95413e-06,5.743622e-06,1.708245e-06
-29.6,8.227883e-06,5.969038e-06,1.806683e-06
-29.5,8.501636e-06,6.194453e-06,1.90512e-06
-29.4,8.77539e-06,6.419869e-06,2.003557e-06
-29.3,9.049143e-06,6.645284e-06,2.101994e-06
-29.2,9.322896e-06,6.870699e-06,2.200432e-06
-29.1,9.596649e-06,7.096115e-06,2.298869e-06
-29.0,9.870403e-06,7.32153e-06,2.397306e-06
-28.9,1.014416e-05,7.546945e-06,2.495744e-06
-28.8,1.041791e-05,7.772361e-06,2.594181e-06
-28.7,1.069166e-05,7.997776e-06,2.692618e-06
-28.6,1.096542e-05,8.223192e-06,2.791055e-06
-28.5,1.123917e-05,8.448607e-06,2.889493e-06
-28.4,1.151292e-05,8.674022e-06,2.98793e-06
-28.3,1.178668e-05,8.899438e-06,3.086367e-06
-28.2,1.206043e-05,9.124853e-06,3.184804e-06
-28.1,1.233418e-05,9.350269e-06,3.283242e-06
-28.0,1.260794e-05,9.575684e-06,3.381679e-06
-27.9,1.288169e-05,9.801099e-06,3.480116e-06
-27.8,1.315544e-05,1.002651e-05,3.578553e-06
-27.7,1.342919e-05,1.025193e-05,3.676991e-06
-27.6,1.374202e-05,1.047735e-05,3.775428e-06
-27.5,1.416265e-05,1.079694e-05,3.926822e-06
-27.4,1.458328e-05,1.116443e-05,4.127732e-06
-27.3,1.500391e-05,1.153193e-05,4.328641e-06
-27.2,1.542453e-05,1.189942e-05,4.52955e-06
-27.1,1.584516e-05,1.226691e-05,4.730459e-06
-27.0,1.626579e-05,1.263441e-05,4.931369e-06
-26.9,1.668642e-05,1.30019e-05,5.132278e-06
-26.8,1.710704e-05,1.336939e-05,5.333187e-06
-26.7,1.752767e-05,1.373689e-05,5.534097e-06
-26.6,1.79483e-05,1.410438e-05,5.735006e-06
-26.5,1.836893e-05,1.447187e-05,5.935915e-06
-26.4,1.878955e-05,1.483937e-05,6.136824e-06
-26.3,1.921018e-05,1.520686e-05,6.337734e-06
-26.2,1.963081e-05,1.557435e-05,6.538643e-06
-26.1,2.005144e-05,1.594185e-05,6.739552e-06
-26.0,2.047206e-05,1.630934e-05,6.940461e-06
-25.9,2.089269e-05,1.667683e-05,7.141371e-06
-25.8,2.131332e-05,1.704433e-05,7.34228e-06
-25.7,2.173395e-05,1.741182e-05,7.543189e-06
-25.6,2.215457e-05,1.777931e-05,7.744099e-06
-25.5,2.25752e-05,1.814681e-05,7.945008e-06
-25.4,2.299583e-05,1.85143e-05,8.145917e-06
-25.3,2.345155e-05,1.888179e-05,8.346826e-06
-25.2,2.403136e-05,1.936209e-05,8.63551e-06
-25.1,2.461117e-05,1.989926e-05,8.999173e-06
-25.0,2.519099e-05,2.043644e-05,9.362835e-06
-24.9,2.57708e-05,2.097362e-05,9.726498e-06
-24.8,2.635061e-05,2.151079e-05,1.009016e-05
-24.7,2.693042e-05,2.204797e-05,1.045382e-05
-24.6,2.751023e-05,2.258514e-05,1.081749e-05
-24.5,2.809004e-05,2.312232e-05,1.118115e-05
-24.4,2.866985e-05,2.36595e-05,1.154481e-05
-24.3,2.924967e-05,2.419667e-05,1.190847e-05
-24.2,2.982948e-05,2.473385e-05,1.227214e-05
-24.1,3.040929e-05,2.527102e-05,1.26358e-05
-24.0,3.09891e-05,2.58082e-05,1.299946e-05
-23.9,3.156891e-05,2.634537e-05,1.336312e-05
-23.8,3.214872e-05,2.688255e-05,1.372679e-05
-23.7,3.272853e-05,2.741973e-05,1.409045e-05
-23.6,3.330835e-05,2.79569e-05,1.445411e-05
-23.5,3.388816e-05,2.849408e-05,1.481777e-05
-23.4,3.446797e-05,2.903125e-05,1.518144e-05
-23.3,3.504778e-05,2.956843e-05,1.55451e-05
-23.2,3.562759e-05,3.010561e-05,1.590876e-05
-23.1,3.62074e-05,3.064278e-05,1.627242e-05
-23.0,3.680995e-05,3.117996e-05,1.663609e-05
-22.9,3.751976e-05,3.182445e-05,1.712165e-05
-22.8,3.822958e-05,3.25226e-05,1.770228e-05
-22.7,3.89394e-05,3.322075e-05,1.828291e-05
-22.6,3.964922e-05,3.39189e-05,1.886354e-05
-22.5,4.035903e-05,3.461705e-05,1.944417e-05
-22.4,4.106885e-05,3.53152e-05,2.00248e-05
-22.3,4.177867e-05,3.601335e-05,2.060543e-05
-22.2,4.248849e-05,3.67115e-05,2.118606e-05
-22.1,4.31983e-05,3.740965e-05,2.176669e-05
-22.0,4.390812e-05,3.81078e-05,2.234732e-05
-21.9,4.461794e-05,3.880595e-05,2.292795e-05
-21.8,4.532776e-05,3.95041e-05,2.350858e-05
-21.7,4.603757e-05,4.020225e-05,2.408921e-05
-21.6,4.674739e-05,4.09004e-05,2.466984e-05
-21.5,4.745721e-05,4.159855e-05,2.525047e-05
-21.4,4.816703e-05,4.22967e-05,2.58311e-05
-21.3,4.887685e-05,4.299485e-05,2.641173e-05
-21.2,4.958666e-05,4.3693e-05,2.699236e-05
-21.1,5.029648e-05,4.439115e-05,2.757299e-05
-21.0,5.10063e-05,4.50893e-05,2.815362e-05
-20.9,5.171612e-05,4.578745e-05,2.873425e-05
-20.8,5.242593e-05,4.64856e-05,2.931488e-05
-20.7,5.3142e-05,4.718375e-05,2.989551e-05
-20.6,5.39002e-05,4.794697e-05,3.06107e-05
-20.5,5.46584e-05,4.874244e-05,3.142161e-05
-20.4,5.541659e-05,4.953792e-05,3.223252e-05
-20.3,5.617479e-05,5.033339e-05,3.304343e-05
-20.2,5.693298e-05,5.112886e-05,3.385434e-05
-20.1,5.769118e-05,5.192434e-05,3.466525e-05
-20.0,5.844938e-05,5.271981e-05,3.547616e-05
-19.9,5.920757e-05,5.351528e-05,3.628707e-05
-19.8,5.996577e-05,5.431075e-05,3.709798e-05
-19.7,6.072396e-05,5.510623e-05,3.790889e-05
-19.6,6.148216e-05,5.59017e-05,3.87198e-05
-19.5,6.224035e-05,5.669717e-05,3.953071e-05
-19.4,6.299855e-05,5.749265e-05,4.034162e-05
-19.3,6.375675e-05,5.828812e-05,4.115253e-05
-19.2,6.451494e-05,5.908359e-05,4.196344e-05
-19.1,6.527314e-05,5.987906e-05,4.277435e-05
-19.0,6.603133e-05,6.067454e-05,4.358526e-05
-18.9,6.678953e-05,6.147001e-05,4.439617e-05
-18.8,6.754772e-05,6.226548e-05,4.520708e-05
-18.7,6.830592e-05,6.306095e-05,4.601799e-05
-18.6,6.906412e-05,6.385643e-05,4.68289e-05
-18.5,6.982231e-05,6.46519e-05,4.763981e-05
-18.4,7.057412e-05,6.544737e-05,4.845072e-05
-18.3,7.125604e-05,6.623476e-05,4.936249e-05
-18.2,7.193796e-05,6.701818e-05,5.033958e-05
-18.1,7.261987e-05,6.780159e-05,5.131668e-05
-18.0,7.330179e-05,6.858501e-05,5.229378e-05
-17.9,7.39837e-05,6.936842e-05,5.327087e-05
-17.8,7.466562e-05,7.015183e-05,5.424797e-05
-17.7,7.534753e-05,7.093525e-05,5.522506e-05
-17.6,7.602945e-05,7.171866e-05,5.620216e-05
-17.5,7.671136e-05,7.250208e-05,5.717926e-05
-17.4,7.739328e-05,7.328549e-05,5.815635e-05
-17.3,7.807519e-05,7.406891e-05,5.913345e-05
-17.2,7.875711e-05,7.485232e-05,6.011054e-05
-17.1,7.943902e-05,7.563574e-05,6.108764e-05
-17.0,8.012094e-05,7.641915e-05,6.206474e-05
-16.9,8.080285e-05,7.720257e-05,6.304183e-05
-16.8,8.148477e-05,7.798598e-05,6.401893e-05
-16.7,8.216668e-05,7.87694e-05,6.499602e-05
-16.6,8.28486e-05,7.955281e-05,6.597312e-05
-16.5,8.353051e-05,8.033623e-05,6.695022e-05
-16.4,8.421243e-05,8.111964e-05,6.792731e-05
-16.3,8.489434e-05,8.190306e-05,6.890441e-05
-16.2,8.557626e-05,8.268647e-05,6.98815e-05
-16.1,8.625016e-05,8.346989e-05,7.08586e-05
-16.0,8.672182e-05,8.408388e-05,7.184425e-05
-15.9,8.719347e-05,8.468951e-05,7.283492e-05
-15.8,8.766513e-05,8.529514e-05,7.38256e-05
-15.7,8.813678e-05,8.590076e-05,7.481628e-05
-15.6,8.860844e-05,8.650639e-05,7.580696e-05
-15.5,8.908009e-05,8.711202e-05,7.679764e-05
-15.4,8.955175e-05,8.771764e-05,7.778832e-05
-15.3,9.00234e-05,8.832327e-05,7.8779e-05
-15.2,9.049506e-05,8.892889e-05,7.976967e-05
-15.1,9.096671e-05,8.953452e-05,8.076035e-05
-15.0,9.143837e-05,9.014015e-05,8.175103e-05
-14.9,9.191002e-05,9.074577e-05,8.274171e-05
-14.8,9.238168e-05,9.13514e-05,8.373239e-05
-14.7,9.285333e-05,9.195702e-05,8.472307e-05
-14.6,9.332498e-05,9.256265e-05,8.571374e-05
-14.5,9.379664e-05,9.316828e-05,8.670442e-05
-14.4,9.426829e-05,9.37739e-05,8.76951e-05
-14.3,9.473995e-05,9.437953e-05,8.868578e-05
-14.2,9.52116e-05,9.498515e-05,8.967646e-05
-14.1,9.568326e-05,9.559078e-05,9.066714e-05
-14.0,9.615491e-05,9.619641e-05,9.165782e-05
-13.9,9.662657e-05,9.680203e-05,9.264849e-05
-13.8,9.709822e-05,9.740766e-05,9.363917e-05
-13.7,9.726704e-05,9.773504e-05,9.450656e-05
-13.6,9.743357e-05,9.804926e-05,9.530812e-05
-13.5,9.76001e-05,9.836348e-05,9.610968e-05
-13.4,9.776663e-05,9.86777e-05,9.691125e-05
-13.3,9.793316e-05,9.899191e-05,9.771281e-05
-13.2,9.80997e-05,9.930613e-05,9.851437e-05
-13.1,9.826623e-05,9.962035e-05,9.931593e-05
-13.0,9.843276e-05,9.993457e-05,0.0001001175
-12.9,9.859929e-05,0.0001002488,0.000100919
-12.8,9.876582e-05,0.000100563,0.0001017206
-12.7,9.893235e-05,0.0001008772,0.0001025222
-12.6,9.909888e-05,0.0001011914,0.0001033237
-12.5,9.926541e-05,0.0001015057,0.0001041253
-12.4,9.943194e-05,0.0001018199,0.0001049269
-12.3,9.959847e-05,0.0001021341,0.0001057284
-12.2,9.9765e-05,0.0001024483,0.00010653
-12.1,9.993153e-05,0.0001027625,0.0001073315
-12.0,0.0001000981,0.0001030768,0.0001081331
-11.9,0.0001002646,0.000103391,0.0001089347
-11.8,0.0001004311,0.0001037052,0.0001097362
-11.7,0.0001005976,0.0001040194,0.0001105378
-11.6,0.0001007642,0.0001043336,0.0001113393
-11.5,0.0001009307,0.0001046479,0.0001121409
-11.4,0.0001007954,0.0001046394,0.0001127015
-11.3,0.0001006433,0.0001046163,0.0001131459
-11.2,0.0001004911,0.0001045933,0.0001135903
-11.1,0.0001003389,0.0001045702,0.0001140346
-11.0,0.0001001867,0.0001045472,0.000114479
-10.9,0.0001000345,0.0001045241,0.0001149233
-10.8,9.988237e-05,0.0001045011,0.0001153677
-10.7,9.973019e-05,0.000104478,0.000115812
-10.6,9.957801e-05,0.000104455,0.0001162564
-10.5,9.942583e-05,0.0001044319,0.0001167008
-10.4,9.927365e-05,0.0001044089,0.0001171451
-10.3,9.912147e-05,0.0001043858,0.0001175895
-10.2,9.896929e-05,0.0001043628,0.0001180338
-10.1,9.881711e-05,0.0001043397,0.0001184782
-10.0,9.866493e-05,0.0001043167,0.0001189225
-9.9,9.851275e-05,0.0001042936,0.0001193669
-9.8,9.836057e-05,0.0001042706,0.0001198113
-9.7,9.820839e-05,0.0001042475,0.0001202556
-9.6,9.805621e-05,0.0001042245,0.0001207
-9.5,9.790403e-05,0.0001042014,0.0001211443
-9.4,9.775185e-05,0.0001041784,0.0001215887
-9.3,9.759967e-05,0.0001041553,0.000122033
-9.2,9.744749e-05,0.0001041323,0.0001224774
-9.1,9.70821e-05,0.0001038438,0.0001226429
-9.0,9.669338e-05,0.0001035438,0.0001226872
-8.9,9.630465e-05,0.0001032439,0.0001227315
-8.8,9.591592e-05,0.0001029439,0.0001227758
-8.7,9.55272e-05,0.000102644,0.00012282
-8.6,9.513847e-05,0.000102344,0.0001228643
-8.5,9.474974e-05,0.0001020441,0.0001229086
-8.4,9.436102e-05,0.0001017441,0.0001229529
-8.3,9.397229e-05,0.0001014442,0.0001229971
-8.2,9.358356e-05,0.0001011442,0.0001230414
-8.1,9.319483e-05,0.0001008443,0.0001230857
-8.0,9.280611e-05,0.0001005444,0.00012313
-7.9,9.241738e-05,0.0001002444,0.0001231742
-7.8,9.202865e-05,9.994446e-05,0.0001232185
-7.7,9.163993e-05,9.964452e-05,0.0001232628
-7.6,9.12512e-05,9.934457e-05,0.0001233071
-7.5,9.086247e-05,9.904463e-05,0.0001233513
-7.4,9.047375e-05,9.874468e-05,0.0001233956
-7.3,9.008502e-05,9.844474e-05,0.0001234399
-7.2,8.969629e-05,9.814479e-05,0.0001234842
-7.1,8.930757e-05,9.784484e-05,0.0001235285
-7.0,8.891884e-05,9.75449e-05,0.0001235727
-6.9,8.853011e-05,9.724495e-05,0.000123617
-6.8,8.80718e-05,9.682542e-05,0.0001233782
-6.7,8.760176e-05,9.640097e-05,0.0001231394
-6.6,8.713172e-05,9.597653e-05,0.0001229005
-6.5,8.666167e-05,9.555209e-05,0.0001226617
-6.4,8.619163e-05,9.512764e-05,0.0001224228
-6.3,8.572159e-05,9.47032e-05,0.000122184
-6.2,8.525154e-05,9.427876e-05,0.0001219451
-6.1,8.47815e-05,9.385431e-05,0.0001217063
-6.0,8.431146e-05,9.342987e-05,0.0001214674
-5.9,8.384142e-05,9.300543e-05,0.0001212286
-5.8,8.337137e-05,9.258098e-05,0.0001209897
-5.7,8.290133e-05,9.215654e-05,0.0001207508
-5.6,8.243129e-05,9.17321e-05,0.000120512
-5.5,8.196125e-05,9.130765e-05,0.0001202731
-5.4,8.14912e-05,9.088321e-05,0.0001200343
-5.3,8.102116e-05,9.045877e-05,0.0001197954
-5.2,8.055112e-05,9.003432e-05,0.0001195566
-5.1,8.008108e-05,8.960988e-05,0.0001193177
-5.0,7.961103e-05,8.918544e-05,0.0001190789
-4.9,7.914099e-05,8.876099e-05,0.00011884
-4.8,7.867095e-05,8.833655e-05,0.0001186012
-4.7,7.820091e-05,8.791211e-05,0.0001183623
-4.6,7.773086e-05,8.748766e-05,0.0001181223
-4.5,7.733421e-05,8.712601e-05,0.0001178292
-4.4,7.695475e-05,8.676679e-05,0.0001175361
-4.3,7.65753e-05,8.640758e-05,0.0001172431
-4.2,7.619584e-05,8.604837e-05,0.00011695
-4.1,7.581639e-05,8.568915e-05,0.000116657
-4.0,7.543694e-05,8.532994e-05,0.0001163639
-3.9,7.505748e-05,8.497073e-05,0.0001160709
-3.8,7.467803e-05,8.461151e-05,0.0001157778
-3.7,7.429857e-05,8.42523e-05,0.0001154847
-3.6,7.391912e-05,8.389309e-05,0.0001151917
-3.5,7.353966e-05,8.353388e-05,0.0001148986
-3.4,7.316021e-05,8.317466e-05,0.0001146056
-3.3,7.278075e-05,8.281545e-05,0.0001143125
-3.2,7.24013e-05,8.245624e-05,0.0001140195
-3.1,7.202184e-05,8.209702e-05,0.0001137264
-3.0,7.164239e-05,8.173781e-05,0.0001134333
-2.9,7.126293e-05,8.13786e-05,0.0001131403
-2.8,7.088348e-05,8.101939e-05,0.0001128472
-2.7,7.050402e-05,8.066017e-05,0.0001125542
-2.6,7.012457e-05,8.030096e-05,0.0001122611
-2.5,6.974511e-05,7.994175e-05,0.0001119681
-2.4,6.936566e-05,7.958253e-05,0.000111675
-2.3,6.899702e-05,7.922332e-05,0.0001113893
-2.2,6.885484e-05,7.907599e-05,0.0001112616
-2.1,6.871265e-05,7.893648e-05,0.0001111339
-2.0,6.857047e-05,7.879697e-05,0.0001110061
-1.9,6.842829e-05,7.865746e-05,0.0001108784
-1.8,6.82861e-05,7.851795e-05,0.0001107506
-1.7,6.814392e-05,7.837844e-05,0.0001106229
-1.6,6.800174e-05,7.823893e-05,0.0001104951
-1.5,6.785955e-05,7.809941e-05,0.0001103674
-1.4,6.771737e-05,7.79599e-05,0.0001102396
-1.3,6.757519e-05,7.782039e-05,0.0001101119
-1.2,6.7433e-05,7.768088e-05,0.0001099841
-1.1,6.729082e-05,7.754137e-05,0.0001098564
