taa,sslon
2.6159665832915286,4.092079733352411
2.625285397636316,4.102167264121025
2.6345828128825244,4.112276203121311
2.643859254258818,4.122406127289999
2.6531151435032103,4.132556615810843
2.6623508995119196,4.142727250701514
2.6715669383946765,4.152917616764114
2.6807636735270615,4.163127301528473
2.689941515605245,4.173355895199097
2.6991008726993577,4.18360299060271
2.7082421503069494,4.1938681831341516
2.717365751407388,4.2041510707024585
2.7264720765141144,4.214451253677883
2.7355615237291446,4.224768334838983
2.74463448879581,4.235101919318773
2.753691365151859,4.24545161455185
2.762732543983203,4.255817030222042
2.771758414275747,4.266197778208253
2.7807693628692722,4.27659347253321
2.7897657750834735,4.287003729975045
2.798748032473287,4.297428167354548
2.807716516328922,4.307866405473336
2.8166716054286156,4.318318066401293
2.8256136766658084,4.3287827740902145
2.834543105100976,4.339260154321085
2.8434602640134288,4.349749834653137
2.8523655249529694,4.360251444371988
2.8612592577912364,4.370764614437428
2.870141830772911,4.381288977433634
2.8790136105669597,4.391824167516061
2.887874962317519,4.402369820362722
2.8967262496947006,4.412925573121508
2.9055678349454985,4.423491064360421
2.914400078943551,4.434065934016564
2.923223341240482,4.444649823345877
2.932037980115168,4.455242374873592
2.9408443526243886,4.465843232343076
2.949642814652807,4.476452040665797
2.9584337215233147,4.4870684465511275
2.9672174258018815,4.497692095741874
2.975994280715719,4.508322637035241
2.984764637956333,4.518959719520245
2.9935288482904356,4.529602993205955
3.002287261609094,4.540252108972974
3.011040226976708,4.550906718524493
3.019788092680342,4.561566474335563
3.028531206277898,4.572231029607282
3.037269914647516,4.582900038213969
3.046004564035763,4.593573154657996
3.054735500106458,4.604250034018865
3.0634630679889647,4.614930331905164
3.0721876123267338,4.625613704406804
3.080909477325654,4.636299808045294
3.0896290068024648,4.646988299726489
3.0983465442323954,4.657678836690435
3.107062432798341,4.668371076465551
3.1157770159944973,4.679064677501499
3.1244906354490447,4.689759296389321
3.1332036343110796,4.700454591911194
3.141916355072833,4.711150222260619
3.150629140173868,4.721845845676711
3.1593423320493694,4.732541120396748
3.168056273177955,4.74323570460668
3.1767713061297678,4.753929256394
3.1854877736148306,4.764621433699674
3.1942060185304997,4.775311894268665
3.2029263840099618,4.786000295602808
3.211649213470006,4.796686294912039
3.2203748506594847,4.807369549066346
3.229103639707395,4.818049714546966
3.2378359251707023,4.828726447398241
3.246572052083116,4.839399403179288
3.2553123660031424,4.850068236914702
3.2640572130623906,4.860732603047105
3.272806940014222,4.871392155387209
3.281561894841677,4.882046547746404
3.290322424568347,4.892695431165304
3.299088878663296,4.903338457948151
3.3078616068524025,4.9139752788927025
3.3166409597266204,4.924605543918732
3.3254272887914276,4.9352289020219375
3.3342209465149675,4.945845001222913
3.3430222863781127,4.956453488517338
3.35183166292303,4.96705400982786
3.360649431803206,4.977646209952703
3.3694759498328,4.9882297325164675
3.378311575036242,4.998804219921288
3.3871566666977717,5.009369313294418
3.396011585412115,5.0199246524394425
3.40487669313368,5.030469875785627
3.413752353227646,5.041004620336993
3.4226389305193683,5.051528521622462
3.431536791345823,5.062041213643571
3.4404463041749156,5.072542329495367
3.4493678373795866,5.083031498631641
3.4583017627033983,5.0935083508391905
3.467248453035356,5.103972513501685
3.4762082830307506,5.11442361222003
3.4851816291615676,5.124861270760112
3.49416886976897,5.13528511100064
3.5031703851141307,5.145694752881867
3.5121865574305873,5.156089814352368
3.5212177709759076,5.1664699113177806
3.530264412083693,5.176834657586973
3.539326869216072,5.187183664820772
3.5484055330158943,5.1975165424786365
3.5575007963591156,5.207832897765147
3.5666130544074486,5.218132335578272
3.5757427046609718,5.228414458454632
3.5848901470111216,5.238678866518648
3.594055783793246,5.248925157426132
3.6032400198397903,5.259152926313382
3.6124432631217376,5.26936176639471
3.6216659224490284,5.279551266300578
3.630908411050901,5.289721013937941
3.6401711442791655,5.29987059382613
3.6494545402475387,5.309999587695995
3.658759019886553,5.3201075744372535
3.6680850069953603,5.330194130043363
3.6774329282954685,5.3402588275588005
3.686803213483957,5.3503012370255165
3.6961962952862493,5.3603209254288275
3.705612609509459,5.370317456644715
3.7150525950948774,5.38029039138565
3.724516694170789,5.390239287148752
3.7340053521052217,5.400163698161336
3.7435190175580377,5.410063175329149
3.7530581425334932,5.419937266183454
3.7626231824310996,5.4297855148283265
3.772214596098879,5.439607461889698
3.7818328464981095,5.449402645087726
3.791478398296035,5.459170596683997
3.80115172160229,5.468910847185587
3.8108532895631138,5.478622922790972
3.8205835790245297,5.488306345964042
3.830343070580793,5.497960635387494
3.8401322486234797,5.507585305912509
3.8499516013887054,5.517179868510736
3.859801621004323,5.526743830227302
3.8696828035361674,5.536276694134768
3.8795956490330585,5.54577795928532
3.889540661571739,5.555247120668627
3.899518349300246,5.564683669165609
3.9095292244803552,5.574087091506792
3.9195738035287966,5.583456870230638
3.929652607057441,5.592792483642195
3.9397661599122213,5.602093405775177
3.9499149912107536,5.6113591063528405
3.9600996343776167,5.62058905075289
3.970320627833643,5.629782700557784
3.98057851241433,5.638939511175229
3.9908738353179927,5.648058935331169
4.001207147525944,5.657140420688682
4.0115790044808115,5.666183410408229
4.0219899661117715,5.6751873431238495
4.032440596856848,5.684151652919415
4.042931465683177,5.6930757693089475
4.053463146105052,5.701959117217376
4.064036216197771,5.710801116966854
4.0746512586112225,5.719601184264065
4.085308860577493,5.728358730189665
4.096009613917671,5.737073161194392
4.1067541150439375,5.74574387909459
4.1175429649587105,5.754370281074344
4.128376769249889,5.762951759688577
4.139256138081999,5.77148770287374
4.150181686183429,5.7799774939590725
4.1611540335316555,5.788420512221324
4.172173802525032,5.796816130753524
4.183241622161249,5.805163719726483
4.194358125205408,5.813462644260835
4.205523948852212,5.821712265004241
4.216739734683915,5.829911938174248
4.228006128621672,5.838061015607699
4.23932378087107,5.846158844812706
4.2506933458618175,5.854204769033464
4.2621154821793965,5.862198127315133
4.273590852491422,5.870138254579376
4.285120123465024,5.878024481708246
4.296703965677907,5.885856135631579
4.308343053520756,5.8936325394272
4.3200380650912376,5.901353012426429
4.331789682079374,5.909016870329338
4.343598589644152,5.916623425329111
4.355465476280072,5.924171986247028
4.367391033674579,5.931661858675214
4.379375957321925,5.939092345603738
4.391420943293066,5.946462745691415
4.40352669265404,5.953772356291162
4.4156939082212485,5.961020471733111
4.427923295125388,5.968206384003189
4.440215560601227,5.9753293829547225
4.452571413762871,5.982388756536258
4.4649915653665495,5.9893837910286445
4.477476727558567,5.996313771299621
4.490027613609624,6.003177981072125
4.502644937633882,6.009975703207026
4.515329414292191,6.01670622000172
4.528081758480311,6.023368813505863
4.540902684999473,6.0299627658523995
4.553792908211103,6.0364873596056166
4.566753141670897,6.042941878130344
4.579784097749628,6.049325605973281
4.5928864872323505,6.0556378292700135
4.606061019741732,6.06187783656264
4.619308399928,6.068044917653486
4.63262933205819,6.074138366461167
4.646024516174098,6.080157479905816
4.6594946484290825,6.0861015588165515
4.673040420564649,6.091969908459756
4.686662519363077,6.097761839090751
4.700361626078527,6.103476666528193
4.714138415843978,6.109113712751509
4.727993557054121,6.114672306523688
4.74192771072399,6.120151784037687
4.755941529823135,6.125551489589131
4.77003565858457,6.130870776271254
4.78421073178746,6.136109006700863
4.798467374014664,6.141265553764613
4.812806198883984,6.1463398013963095
4.827227808252294,6.15133114537868
4.841732791393772,6.156238994170723
4.856321724151536,6.161062769766495
4.870995169000799,6.165801908875088
4.885753670392569,6.170455862627611
4.900597759447146,6.175024099329254
4.915527949254715,6.179506104207717
4.930544734825412,6.183901380709531
4.945648592081911,6.188209451517138
4.960839976822375,6.192429859592885
4.976119323660097,6.196562169246712
4.991487044937157,6.200605967232485
5.006943529614139,6.2045608638654
5.022489142136262,6.208426494163948
5.038124221275732,6.212202519015539
5.053849078953978,6.215888626363523
5.069663999041937,6.219484532413226
5.085569236141515,6.22298998285947
5.101565014349957,6.226404754130664
5.11765152600565,6.229728654648699
5.133828930422042,6.232961526104804
5.150097353647628,6.2361032449436555
5.166456883012254,6.239153722865347
5.182907572068259,6.242112909334919
5.199449435117043,6.244980792086622
5.216082446961946,6.247757398642584
5.232806541577101,6.250442797628173
5.24962161080216,6.253037100086353
5.266527503041222,6.255540460784544
5.283524021967219,6.257953079515613
5.300610925236923,6.260275202382915
5.317787923221574,6.262507123073246
5.335054677757013,6.264649184107439
5.352410800914452,6.26670177806854
5.369855853801095,6.268665348803846
5.387389345388776,6.270540392591371
5.405010731379626,6.27232745927487
5.422719413111177,6.2740271533529555
5.44051473650548,6.2756401350284
5.4583959910662045,6.277167121202841
5.476362410082151,6.278608886508519
5.49441316513934,6.2799662638276414
5.512547372181577,6.281240145663085
5.530764086167258,6.2824314845118785
5.549062301527165,0.00035598645497449756
5.567440951559094,0.0013853404707383696
5.58589890790253,0.0023353758672849255
5.604434980101487,0.0032072914233774825
5.623047915260794,0.00400234853767445
5.641736397797694,0.004721871458183998
5.660499049294854,0.0053672474114708265
5.679334428460071,0.00593992662296311
5.698241031193579,0.006441422229246029
5.7172172907700745,0.0068733100743145585
5.7362615781358475,0.007237228388420747
5.755372202328238,0.007534877347376748
5.7745474110144395,0.007768018506645743
5.793785391158942,0.007938474111306406
5.8130842710496,0.008048126281128372
5.832442116285406,0.008098916039479716
5.851856938225087,0.008092842275865783
5.871326690241455,0.008031960503696456
5.890849270267246,0.007918381529064754
5.910422522238054,0.007754269977919215
5.930044237668563,0.007541842694907634
5.94971215735438,0.00728336701197406
5.969423973204091,0.006981158892115327
5.989177330198227,0.006637580949228779
6.008969828421725,0.006255040346084209
6.0287990253399855,0.005835986576942368
6.048662438041281,0.005382909136543871
6.068557545661015,0.004898335081123562
6.088481791907808,0.0043848264894135
6.108432587681492,0.003844977822711799
6.1284073137801816,0.0032814132002603165
6.148403323692412,0.00269678358609122
6.1684179464661035,0.0020937639039931297
6.188448490928777,0.0014750500414443199
6.2084922435704,0.0008433559940786365
6.228546479277475,0.00020141056106461654
6.248608459317507,6.282737261571737
6.268675435754324,6.282083043982219
6.2887446546146615,6.281426819784488
6.308813359070484,6.280771346101689
6.328878792630239,6.280119379173278
6.348938202330814,6.279473671167525
6.3689888419184575,6.2788369670004265
6.389027975010919,6.2782120011811475
6.409052878232241,6.277601494682871
6.429060844307972,6.27700815185752
6.449049185117096,6.276434657394954
6.4690152346869505,6.275883673340371
6.488956352126714,6.27535783617782
6.508869924487326,6.274859753982231
6.528753369547046,6.27439200365742
6.548604139772901,6.27395712822765
6.568419719858133,6.273557634365813
6.588197636834768,6.273195989739816
6.607935457402276,6.272874620746634
6.6276307914889045,6.272595910217102
6.6472812944297175,6.272362195259803
6.666884669026179,6.272175765228255
6.68643866748497,6.272038859807581
6.705941093229892,6.271953667228809
6.725389802587971,6.271922322608862
6.744782706345337,6.271946906420818
6.764117771172725,6.2720294430953
6.783393020920412,6.272171899750301
6.802606537781092,6.272376185056935
6.821756463323414,6.272644148229919
6.8408409993964465,6.272977578154526
6.859858408898014,6.273378202636401
6.8788070164025,6.2738476877829505
6.897685208718442,6.274387637504954
6.916491436458418,6.274999593185245
6.935224209516472,6.2756850332623175
6.953882104440693,6.276445373324775
6.972463759670086,6.277281965932634
6.990967876676068,6.27819610073543
7.009393219795035,6.279189004657406
7.02773861595923,6.2802618421819085
7.0460029543308575,6.281415715733871
7.064185185845898,6.282651666149229
7.082284322668708,0.0007853660547521456
7.100299437565794,0.0021883492250635273
7.118229663200923,0.0036761682197450065
7.136074191358475,0.005249623890747071
7.15383227209764,0.006909459054418551
7.171503212845036,0.008656359408906834
7.189086377429244,0.01049095450546862
7.206581185060293,0.012413818773500914
7.223987109264053,0.014425472592576476
7.2413036778731525,0.016526383543991007
7.258530467458883,0.018716967020957397
7.275667108783027,0.020997588220852865
7.292713281152185,0.023368562830122463
7.309668712286373,0.025830158395908343
7.326533177054954,0.028382595590415713
7.343306496195644,0.031026049489877538
7.359988535018599,0.033760650868764244
7.376579202099142,0.03658648750400136
7.393078447963543,0.03950360548660208
7.409486263770456,0.042512010535096845
7.425802679991223,0.04561166931240385
7.442027765090646,0.048802510738919634
7.458161624214901,0.052084427301358656
7.474204397882899,0.05545727635403429
7.490156260689402,0.058920881411617144
7.506017420017733,0.062475033428729
7.521788114766842,0.0661194920666566
7.537468614092413,0.0698539869467374
7.553059217159209,0.07367821912854705
7.5685602479401215,0.07759186134562418
7.583972059989676,0.08159456066504511
7.599295031278068,0.08568593869224689
7.614529564025511,0.08986559296180352
7.629676083552726,0.09413309807028163
7.644735037193544,0.0984880067782286
7.659706893192148,0.10292985109116881
7.674592139645308,0.10745814331554557
7.689391283464836,0.11207237708478864
7.704104849369773,0.1167720283656567
7.718733378902051,0.12155655643010063
7.733277429471074,0.12642540480721726
7.747737573424991,0.1313780022040915
7.7621143971497055,0.1364137634005933
7.776408500193558,0.1415320901177743
7.790620494420748,0.14673237185752958
7.804751003191237,0.15201398671824837
7.818800661462449,0.15737630252568224
7.832770111437924,0.16281867621850327
7.846660007211872,0.16834045663818825
7.860471010460671,0.17394098387364978
7.874203790653791,0.17961959028128338
7.887859024391934,0.18537560114588827
7.901437394768002,0.1912083353118212
7.914939590754406,0.19711710579210565
7.928366306613599,0.20310122035313358
7.941718241331884,0.20915998207685568
7.95499609807666,0.2152926898981448
7.968200583676546,0.22149863912140952
7.981332408123031,0.2277771219161173
7.994392284093663,0.23412742778772794
8.007380926496346,0.24054884403178944
8.020299052033938,0.24704065616482518
8.033147378788685,0.253602148337024
8.045926625825938,0.26023260372600476
8.058637512816652,0.2669313049111432
8.071280760483216,0.2736975346641142
8.083857087032186,0.28053057455622415
8.096367212674142,0.287429707872327
8.108811856082237,0.29439421819431233
8.121191734908017,0.30142339011875396
8.133507565506198,0.30851650953381377
8.145760062671833,0.31567286387862714
8.157949939393646,0.32289174238789187
8.170077906620158,0.33017243632477494
8.182144673039444,0.3375142391992964
8.194150944872435,0.34491644697459395
8.206097425677353,0.3523783582594102
8.21798481616852,0.35989927448991244
8.229813814043737,0.36747850010012145
8.241585113824616,0.3751153426803957
8.253299406707715,0.3828091131274983
8.264957380423938,0.3905591257811611
8.276559719110814,0.3983646985536366
8.288107103926766,0.4062251535531894
8.299600209994551,0.4141398151820145
8.31103971072366,0.42210801325116765
8.322426274762663,0.4301290810688064
8.333760566652641,0.43820235602666896
8.34504324674835,0.4463271796777727
8.356274971147485,0.45450289780789294
8.367456391625756,0.4627288604996801
8.378588155579909,0.4710044221896264
8.389670905975619,0.47932894171974244
8.400705281302937,0.4877017823829871
8.411691915536343,0.4961223119624608
8.422631438100696,0.5045899027651656
8.433524473843008,0.5131039316522447
8.444371643007631,0.5216637800612453
8.455173561217919,0.5302688340259162
8.465930839461757,0.5389184841917781
8.476644084080704,0.5476121258252615
8.487313896764377,0.5563491588216931
8.497940875225368,0.5651289882685004
8.508525610487911,0.5739510221989282
8.519068690965916,0.5828146749521876
8.529570699753076,0.5917193649260887
8.540032215313841,0.6006645151240566
8.550453811498699,0.6096495531418195
8.560836057559905,0.6186739111520012
8.571179518172285,0.6277370258821195
8.58148475345476,0.6368383385959872
8.591752318994974,0.6459772950673678
8.601982765876333,0.6551533455541153
8.612176640706865,0.6643659447713635
8.62233448564935,0.6736145518580275
8.632456838454976,0.6828986303479515
8.642544232496986,0.692217648133379
8.652597196807413,0.7015710774312107
8.662616256113727,0.7109583947440925
8.672601930879015,0.720379080824094
8.682554737976043,0.7298326212348867
8.692475188188489,0.7393185038967064
8.702363790068057,0.7488362226635712
8.712221047433271,0.7583852748690347
8.722047460050968,0.76796516188286
8.731843523682398,0.7775753890676573
8.741609730129742,0.7872154657309538
8.751346567283356,0.7968849050790974
8.761054519170546,0.8065832241690978
8.770734066003708,0.8163099438597617
8.780385684230579,0.8260645887641498
8.790009846583605,0.8358466871984116
8.799607022131068,0.8456557711319272
8.809177676327987,0.8554913761370412
8.818722271067362,0.8653530413377404
8.828241264732407,0.8752403093587493
8.837735112248456,0.885152726272146
8.847204265135694,0.8950898415470729
8.856649171561827,0.9050512079963237
8.866070276995876,0.9150363823620876
8.87546802185647,0.9250449227110009
8.884842845174918,0.935076392207375
8.89419518224123,0.9451303565106867
8.903525465258973,0.9552063843590327
8.912834123400248,0.965304047515273
8.922121582858791,0.9754229207148869
8.931388266903781,0.9855625816107947
8.94063459593415,0.9957226107208916
8.949860987531858,1.0059025913730448
8.959067856516473,1.0161021096540035
8.968255614998215,1.0263207543525459
8.977424672432301,1.0365581169084837
8.986575435672608,1.0468137913578017
8.99570830902491,1.0570873742793907
9.00482369430122,1.0673784647421516
9.01392199087245,1.0776866642508698
9.023003595722416,1.088011576693396
9.03206890407932,1.0983528089491246
9.041118307153884,1.1087099681910442
9.050152195666762,1.119082665798387
9.059170957583799,1.129470514660464
9.0681749787488,1.1398731297858948
9.077164642936076,1.150290128248428
9.08614033190278,1.1607211291358799
9.095102425441308,1.171165753496988
9.104051301431442,1.181623624290074
9.112987335892509,1.1920943663301415
9.121910903034783,1.2025776062375895
9.130822375311915,1.213072972386593
9.139722123471742,1.2235800948532505
9.148610516608393,1.2340986053645473
9.157487922212773,1.2446281372474217
9.166354706224165,1.2551683253763435
9.175211233080873,1.2657188061240743
9.184057865770962,1.2762792173097754
9.192894965883267,1.2868491981487622
9.201722894220783,1.2974283898784447
9.21054200859653,1.3080164330033552
9.219352667266632,1.3186129713004415
9.228155226724745,1.3292176490667826
9.236950042315243,1.3398301117432392
9.245737468283886,1.3504500058676203
9.254517857826748,1.3610769790223873
9.26329156313975,1.3717106797863223
9.272058935468745,1.3823507576852114
9.2808203251574,1.3929968631416276
9.289576081697716,1.4036486474269776
9.29832655377822,1.4143057626116007
9.307072089332806,1.424967861515783
9.315813035589992,1.4356345976609748
9.324549739121295,1.4463056252209983
9.333282545889976,1.4569805989736488
9.342011801299577,1.4676591742514933
9.35073785024231,1.4783410068927927
9.359461037704772,1.4890257538781722
9.368181706587002,1.4997130705476307
9.376900201094855,1.5104026146513774
9.385616864558731,1.5210940435695022
9.394332040038847,1.5317870149463253
9.403046070373751,1.5424811866416743
9.411759298228155,1.5531762166842875
9.420472066141254,1.5638717632216912
9.42918471657464,1.5745674844729618
9.437897591960054,1.5852630386807847
9.446611034747805,1.5959580840625567
9.455325387454591,1.606652278761844
9.464040992711507,1.6173452808014714
9.472758193312293,1.6280367480348377
9.481477332261116,1.6387263380969181
9.490198752820568,1.6494137083562797
9.498922798560221,1.6600985158677906
9.507649813404191,1.6707804173225418
9.516380141679768,1.6814590690009286
9.525114128723386,1.6921341274048392
9.533852118697359,1.7028052464830548
9.542594457985018,1.713472081672765
9.551341493008866,1.7241342871237064
9.560093570835223,1.7347915163316383
9.568851039224517,1.745443422088665
9.577614246678522,1.7560896564355681
9.586383542489946,1.7667298706115815
9.595159276790787,1.7773637150057715
9.60394180060145,1.787990839108724
9.612731465879827,1.7986108914612982
9.621528625570228,1.8092235196071187
9.630333633652754,1.819828370041298
9.639146845192588,1.8304250881624877
9.647968616389464,1.8410133182216946
9.656799304627478,1.85159270327314
9.665639268524277,1.862162885123264
9.674488867981662,1.8727235042820936
9.683348464801218,1.8832742005845076
9.692218420470489,1.8938146104470799
9.701099099608578,1.904344370857925
9.709990867753431,1.914863116632884
9.718894091978388,1.9253704810363796
9.727809140942421,1.9358660957307152
9.736736384941251,1.9463495907268087
9.745676195958346,1.956820594329591
9.754628947716075,1.9672787330892332
9.763595015726635,1.9777236317483067
9.772574777344198,1.9881549131894776
9.781568611815585,1.998572198384093
9.790576900332955,2.0089751063402574
9.79960002608499,2.0193632540505524
9.80863837430896,2.029736256438805
9.817692332343208,2.040093726308114
9.82676228967901,2.0504352742880605
9.83584863801337,2.060760508782364
9.84495177130113,2.071069035914926
9.854072086390982,2.0813604601343796
9.863209980746836,2.0916343815319625
9.872365855995586,2.101890399733682
9.881540115651916,2.11212811121429
9.89073316575165,2.1223471099038966
9.899945414906673,2.132546987133321
9.909177274356853,2.1427273315806867
9.918429158023262,2.1528877292173942
9.927701482562018,2.163027763255674
9.936994667416743,2.173147014093772
9.946309134872457,2.1832450592626698
9.955645310108528,2.1933214733728086
9.965003621251231,2.203375828059389
9.97438449942787,2.21340769193062
9.98378837881901,2.2234166305124643
9.993215696712124,2.233402206196304
10.002666893553236,2.2433639781851373
10.01214241300109,2.253301502440989
10.02164270258595,2.263214332264552
10.03116821133337,2.2731020157101303
10.0407193934577,2.282964099333688
10.050296705987215,2.2928001256058397
10.059900609422039,2.3026096334935247
10.069531567785512,2.312392158409392
10.079190048674144,2.3221472321596486
10.088876523308484,2.331874382894187
10.098591466582816,2.341573135056889
10.108335357114063,2.3512430093335834
10.11810867729078,2.3608835226054894
10.127911913321348,2.3704941878999795
10.137745555280778,2.3800745143421986
10.147610097158031,2.3896240071081936
10.157506036901378,2.3991421673800137
10.16743387646364,2.4086284922973564
10.177394121845964,2.418082474916934
10.187387283141101,2.427503604165868
10.197413874575112,2.4368913648013386
10.207474415192099,2.4462452379648782
10.217569426320937,2.4555646987548996
10.227699435469095,2.4648492197735203
10.237864973791398,2.4740982686961517
10.248066576766236,2.4833113088360808
10.258304784229946,2.4924877991089778
10.268580140408165,2.5016271940017805
10.278893193945823,2.5107289435414817
10.289244497935867,2.519792493267962
10.299634609944352,2.5288172842052163
10.31006409203534,2.5378027528409444
10.32053351079124,2.5467483311008072
10.33104343733252,2.5556534463315463
10.341594447334181,2.564517521284532
10.352187121038673,2.573339974100793
10.36282204326741,2.5821202183004504
